channel	date	broadcast_start	broadcast_end	duration_min	pgm_title	brand	item_name	type	item_start	item_end	item_duration_min	sales_amt	category	lavangba_category	price	link	product_link
SK스토아	20260624	00:31	01:31	60	[믿쓰진][기본구성]예화담 비단살결 때필링 500ml 4통	예화담	[믿쓰진][기본구성]예화담 비단살결 때필링 500ml 4통	단순	00:31	01:31	60	7870000		화장품/미용	39000	https://live.ecomm-data.com/report/hsshow/b9450c1b6e153a5aadbaad7a37224457	https://www.skstoa.com/display/goods/59080474
SK스토아	20260624	00:31	01:31	60	[믿쓰진](단독패키지)티스 딥오프 클렌징오일 세트(노란티스 280ml 5개 + 파란티스 230ml 1개 + 세안 헤어 밴드)	티스	[믿쓰진](단독패키지)티스 딥오프 클렌징오일 세트(노란티스 280ml 5개 + 파란티스 230ml 1개 + 세안 헤어 밴드)	단순	00:31	01:31	60	17794300		화장품/미용	59900	https://live.ecomm-data.com/report/hsshow/f93fa88a002ab79ed3a201c9e35debd1	https://www.skstoa.com/display/goods/63670623
쇼핑엔티	20260624	00:32	01:32	60	라이나생명 (무)새로담는간편건강보험(해약환급금미지급형_갱신형)	라이나생명	라이나생명 (무)새로담는간편건강보험(해약환급금미지급형_갱신형)	단순	00:32	01:32	60	0		여가/생활편의	0	https://live.ecomm-data.com/report/hsshow/fbb9cfa24675f6a756f6908b9d4bec9b	https://www.shoppingntmall.com/display/goods/23331640
신세계쇼핑	20260624	00:37	01:58	81	(방송에서만 2+2박스) HLB제약 어진 맥문동 진액(총 120포)	HLB제약	(방송에서만 2+2박스) HLB제약 어진 맥문동 진액(총 120포)	단순	00:37	01:58	81	29352000		식품	129000	https://live.ecomm-data.com/report/hsshow/283a98ba3c679a0f0e7aee430db0446d	https://www.shinsegaetvshopping.com/display/detail/1001326309
GS홈쇼핑 마이샵	20260624	00:38	01:39	61	클럭 스트레칭 마사지기 울트라	클럭	클럭 스트레칭 마사지기 울트라	단순	00:38	01:39	61	19923000		디지털/가전	219000	https://live.ecomm-data.com/report/hsshow/6212e2ad9942d292fe2275da3851e245	https://www.gsshop.com/prd/prd.gs?prdid=1117357770&brddate=20260707233800&pgmID=6742&ordChannel=WE&tveshop=Y
KT알파쇼핑	20260624	00:39	01:43	64	철벽녀_커버쿠션	철벽녀	철벽녀_커버쿠션	단순	00:39	01:43	64	20946700		화장품/미용	89900	https://live.ecomm-data.com/report/hsshow/eff88e3a1a27295bfc87d4b8fc213bf5	https://m.kshop.co.kr/display/product/8739789
롯데원티비	20260624	00:40	02:00	80	[잭니클라우스] ○[잭니클라우스] 26SS 남성 스트레이트 썸머 팬츠 3종	잭니클라우스	[잭니클라우스] ○[잭니클라우스] 26SS 남성 스트레이트 썸머 팬츠 3종	단순	00:40	02:00	80	6291550		패션의류	92650	https://live.ecomm-data.com/report/hsshow/528db5a6bd8dd794419fd8f970848f26	https://www.lotteimall.com/goods/viewGoodsDetail.lotte?goods_no=12896971
현대홈쇼핑 플러스샵	20260624	00:40	01:20	40	항공직송 고당도 워싱턴 생 체리 2kg	항공직송	항공직송 고당도 워싱턴 생 체리 2kg	단순	00:40	01:20	40	9708300		식품	46900	https://live.ecomm-data.com/report/hsshow/854876b194d2d8cbcd402732739f9d00	https://www.hmall.com/md/pda/itemPtc?slitmCd=2250781237
NS홈쇼핑 샵플러스	20260624	00:42	01:44	62	빈블랑행거1	빈블랑	빈블랑행거1	단순	00:42	01:44	62	7865400		생활/건강	98800	https://live.ecomm-data.com/report/hsshow/cd188e437a4853f283a84eae8201bb78	https://m.nsmall.com/goods/35965585
CJ온스타일 플러스	20260624	00:45	01:45	60	어진 맥문동 진액 2+2박스	어진	어진 맥문동 진액 2+2박스	단순	00:45	01:45	60	7869000		식품	129000	https://live.ecomm-data.com/report/hsshow/c6b3813a5356f07f5dc15c852e6ad146	https://display.cjonstyle.com/p/item/2084642950
