channel	date	broadcast_start	broadcast_end	duration_min	pgm_title	brand	item_name	type	item_start	item_end	item_duration_min	sales_amt	category	lavangba_category	price	link	product_link
홈앤쇼핑	20260601	01:00	02:00	60	[방송에서만 6+3][더블]데이즈온 파라다이스 그레인 버닝 12주분(700mg x 28정 x 6박스)+3박스 더	데이즈온	[방송에서만 6+3][더블]데이즈온 파라다이스 그레인 버닝 12주분(700mg x 28정 x 6박스)+3박스 더	단순	01:00	02:00	60	53497000		식품	248000	https://live.ecomm-data.com/report/hsshow/4e764c8759953143c25b4f4c17050079	http://www.hnsmall.com/display/goods.do?goods_code=79437946
공영쇼핑	20260601	01:00	02:00	60	★품애복★ 1등급 훈제오리 10팩 (총 1.5kg)	1등급	★품애복★ 1등급 훈제오리 10팩 (총 1.5kg)	단순	01:00	02:00	60	26341900		식품	0	https://live.ecomm-data.com/report/hsshow/bc6829fe47a3b919b7f93539d16a2f26	https://www.gongyoungshop.kr/goods/selectGoodsDetail.do?prdId=11939072
GS홈쇼핑	20260601	01:00	01:51	51	[총20주분]갱년기엔 이알하나(ERr731) 28정x5박스	갱년기엔	[총20주분]갱년기엔 이알하나(ERr731) 28정x5박스	단순	01:00	01:51	51	31016000		식품	298000	https://live.ecomm-data.com/report/hsshow/dc62394eaf9cf5fd40a5e722e851cfd5	https://www.gsshop.com/prd/prd.gs?prdid=1078543400&brddate=20260710010000&pgmID=13352&ordChannel=WE&tveshop=Y
롯데홈쇼핑	20260601	01:00	01:55	55	[20박스]관절연골엔 보스웰리아 (850mg x 30정 x 20박스)	관절연골엔	[20박스]관절연골엔 보스웰리아 (850mg x 30정 x 20박스)	단순	01:00	01:55	55	5832000		식품	349000	https://live.ecomm-data.com/report/hsshow/df97ac811a250e56c86c3412f452db80	https://www.lotteimall.com/goods/viewGoodsDetail.lotte?goods_no=12785682
NS홈쇼핑	20260601	01:00	02:01	61	히트상품 앵콜방송1부	히트상품	히트상품 앵콜방송1부	복합	01:00	02:01	61	26462900		식품	169100	https://live.ecomm-data.com/report/hsshow/e6c65b1fd716813f5e10e2d485b855d9	https://m.nsmall.com/goods/35954732
현대홈쇼핑	20260601	01:00	01:51	51	씨드비 프리미엄 물염색 더블구성 (1024ml 채우담 샴푸 1개)	씨드비	씨드비 프리미엄 물염색 더블구성 (1024ml 채우담 샴푸 1개)	단순	01:00	01:51	51	21475800		화장품/미용	139000	https://live.ecomm-data.com/report/hsshow/f0749e7cf2578ef7a2dad47c47f68811	https://www.hmall.com/md/pda/itemPtc?slitmCd=2227782882
NS홈쇼핑 샵플러스	20260601	01:02	02:01	59	더창볼륨핏인모가발1	더창	더창볼륨핏인모가발1	단순	01:02	02:01	59	7731950		화장품/미용	131050	https://live.ecomm-data.com/report/hsshow/4030210d0e1b8d9dd89cebf70b38392b	https://m.nsmall.com/goods/35942519
SK스토아	20260601	01:21	02:01	40	26SS 시스루 에어리 메쉬 점퍼1종	26SS	26SS 시스루 에어리 메쉬 점퍼1종	단순	01:21	02:01	40	20545700		패션의류	59900	https://live.ecomm-data.com/report/hsshow/467a0f6a0e75a2c6184728b3e7c027e2	https://www.skstoa.com/display/goods/58155582
신세계쇼핑	20260601	01:27	01:38	11	보리담은 아이스 찰보리빵 총100개, 오리지널 60개 + 쑥아이스 20개 + 유자아이스20개(개당28g)	보리담은	보리담은 아이스 찰보리빵 총100개, 오리지널 60개 + 쑥아이스 20개 + 유자아이스20개(개당28g)	단순	01:27	01:38	11	2354100		식품	39900	https://live.ecomm-data.com/report/hsshow/a85c8eaa925e33410a8bf3936ce2352d	https://www.shinsegaetvshopping.com/display/detail/20066544
쇼핑엔티	20260601	01:32	02:32	60	[테이핑테크]슬개건 무릎보호대 1+1세트(4p)	슬개건	[테이핑테크]슬개건 무릎보호대 1+1세트(4p)	단순	01:32	02:32	60	5611000		스포츠/레저	39800	https://live.ecomm-data.com/report/hsshow/34fe06fb9fad8b728f8102b8686865cb	https://www.shoppingntmall.com/display/goods/27802533
신세계쇼핑	20260601	01:38	02:39	61	(방송중세일)엘라코닉 루미에르 브라팬티 5세트	엘라코닉	(방송중세일)엘라코닉 루미에르 브라팬티 5세트	복합	01:38	02:39	61	22537500		패션의류	99900	https://live.ecomm-data.com/report/hsshow/88d064f8b2b5d76fd1dcae38b983abed	https://www.shinsegaetvshopping.com/display/detail/20068826
GS홈쇼핑 마이샵	20260601	01:39	01:44	5	제이슨우 26Pre-winter Noelle 풀스킨 FoxFur 트렌치 롱 구스 다운	제이슨우	제이슨우 26Pre-winter Noelle 풀스킨 FoxFur 트렌치 롱 구스 다운	단순	01:39	01:44	5	0		패션의류	299900	https://live.ecomm-data.com/report/hsshow/435f4e6986607dacf19ba5f5ffd418be	https://www.gsshop.com/prd/prd.gs?prdid=1116619357&brddate=20260620031200&pgmID=13307&ordChannel=WE&tveshop=Y
현대홈쇼핑 플러스샵	20260601	01:40	02:20	40	삼성 Bespoke AI 무풍 클래식 에어컨 홈멀티 [AF70F19D11GRT] (19+6형)	삼성	삼성 Bespoke AI 무풍 클래식 에어컨 홈멀티 [AF70F19D11GRT] (19+6형)	단순	01:40	02:20	40	7997000		디지털/가전	2699000	https://live.ecomm-data.com/report/hsshow/cfe33d12dd6a52a754cfc142be8808b6	https://www.hmall.com/md/pda/itemPtc?slitmCd=2235266619
KT알파쇼핑	20260601	01:41	02:43	62	브로킹_냉감소파패드	냉감방수	브로킹_냉감소파패드	단순	01:41	02:43	62	13083900		가구/인테리어	64900	https://live.ecomm-data.com/report/hsshow/910a577ae01729eca7bd13f24b856449	https://m.kshop.co.kr/display/product/8737204
GS홈쇼핑 마이샵	20260601	01:44	01:50	6	[베르누아] 냉감 침구 7종 SK 풀세트(냉감패드2+냉감이불1+냉감베개커버2+냉감베개2) 슈퍼킹	냉감	[베르누아] 냉감 침구 7종 SK 풀세트(냉감패드2+냉감이불1+냉감베개커버2+냉감베개2) 슈퍼킹	단순	01:44	01:50	6	0		가구/인테리어	239000	https://live.ecomm-data.com/report/hsshow/326464fb0b2e97afc6d845e6685709c0	https://www.gsshop.com/prd/prd.gs?prdid=1120722449&brddate=20260713021000&pgmID=6740&ordChannel=WE&tveshop=Y
GS홈쇼핑 마이샵	20260601	01:50	01:55	5	금단미인 방탄커피 15포*4박스, 총 60포	금단미인	금단미인 방탄커피 15포*4박스, 총 60포	단순	01:50	01:55	5	89000		식품	89000	https://live.ecomm-data.com/report/hsshow/73140b03bf8d719099d4cdf3b81cc0bc	https://www.gsshop.com/prd/prd.gs?prdid=1120173171&brddate=20260601044900&pgmID=6997&ordChannel=WE&tveshop=Y
현대홈쇼핑	20260601	01:50	02:41	51	어반어라운드 26SS 시스루 나일론 점퍼 1종	어반어라운드	어반어라운드 26SS 시스루 나일론 점퍼 1종	단순	01:50	02:41	51	60505500		스포츠/레저	59900	https://live.ecomm-data.com/report/hsshow/76d3085e5daad8ff55cefc506ebafca4	https://www.hmall.com/md/pda/itemPtc?slitmCd=2249206868
GS홈쇼핑 마이샵	20260601	01:55	02:05	10	베디베로 클립온 선글라스 VVF11	베디베로	베디베로 클립온 선글라스 VVF11	단순	01:55	02:05	10	139000		패션잡화	139000	https://live.ecomm-data.com/report/hsshow/5012d5ec15247ce8bf1f515c92bfa361	https://www.gsshop.com/prd/prd.gs?prdid=1122633758&brddate=20260603042800&pgmID=6736&ordChannel=WE&tveshop=Y
CJ온스타일 플러스	20260601	01:55	03:06	71	26SS 에스닉 테슬 블라우스	26SS	26SS 에스닉 테슬 블라우스	단순	01:55	03:06	71	33819900		패션의류	69900	https://live.ecomm-data.com/report/hsshow/90f8b3840e1ad5b4e92642344ac7d3f7	https://display.cjonstyle.com/p/item/2080947924
롯데홈쇼핑	20260601	01:55	02:25	30	[베라왕] (vw537)아이콘 선글라스+가방	아이콘	[베라왕] (vw537)아이콘 선글라스+가방	복합	01:55	02:25	30	7227000		패션잡화	99000	https://live.ecomm-data.com/report/hsshow/c0dfe20b2933fa2da783ce1c644f65df	https://www.lotteimall.com/goods/viewGoodsDetail.lotte?goods_no=12908081
홈앤쇼핑	20260601	02:00	02:30	30	[KAMUT]골드카무트 효소 11박스	골드카무트	[KAMUT]골드카무트 효소 11박스	단순	02:00	02:30	30	1452000		식품	363000	https://live.ecomm-data.com/report/hsshow/0cee15ce8429d149b6752a70c08fa9fc	http://www.hnsmall.com/display/goods.do?goods_code=63192404
공영쇼핑	20260601	02:00	03:00	60	이로운떡 5종세트(40봉,120개)_서리태콩떡,호박인절미,쑥앙금절편,동부모시떡,동부비트떡	이로운떡	이로운떡 5종세트(40봉,120개)_서리태콩떡,호박인절미,쑥앙금절편,동부모시떡,동부비트떡	단순	02:00	03:00	60	14121700		식품	0	https://live.ecomm-data.com/report/hsshow/63b78d6ea0204d428c5f0b501b90c95a	https://www.gongyoungshop.kr/goods/selectGoodsDetail.do?prdId=11933618
GS홈쇼핑	20260601	02:00	03:01	61	메디니스 거북목 목디스크 치료기 MDM-3577	메디니스	메디니스 거북목 목디스크 치료기 MDM-3577	단순	02:00	03:01	61	12338000		디지털/가전	398000	https://live.ecomm-data.com/report/hsshow/b409ad593367c2cfbf7212bdd06832f6	https://www.gsshop.com/prd/prd.gs?prdid=1087866936&brddate=20260624033000&pgmID=9613&ordChannel=WE&tveshop=Y
NS홈쇼핑	20260601	02:00	02:41	41	히트상품 앵콜방송 2부	히트상품	히트상품 앵콜방송 2부	복합	02:00	02:41	41	9513600		식품	39900	https://live.ecomm-data.com/report/hsshow/c241ebf0fff109677ffae9b18f86743c	https://m.nsmall.com/goods/35667366
NS홈쇼핑 샵플러스	20260601	02:00	02:41	41	팜팜완숙토마토1	스마트팜	팜팜완숙토마토1	단순	02:00	02:41	41	7413800		식품	29900	https://live.ecomm-data.com/report/hsshow/c869b2a765d2bd6ade09d986ec767b4a	https://m.nsmall.com/goods/35863548
롯데원티비	20260601	02:00	02:39	39	[철벽녀] 철벽녀  톤업 선크림 50ml* 4통 + 전고객 톤업 선크림 1통(50ml) + 톤업 선쿠션 1개(12g)	철벽녀	[철벽녀] 철벽녀  톤업 선크림 50ml* 4통 + 전고객 톤업 선크림 1통(50ml) + 톤업 선쿠션 1개(12g)	단순	02:00	02:39	39	1188300		화장품/미용	69900	https://live.ecomm-data.com/report/hsshow/f9e3855847ee81b31ec4e18cac4fb54b	https://www.lotteimall.com/goods/viewGoodsDetail.lotte?goods_no=12903271
SK스토아	20260601	02:01	02:41	40	센스업 My 압축 박스 3개 세트	센스업	센스업 My 압축 박스 3개 세트	단순	02:01	02:41	40	5629000		생활/건강	149000	https://live.ecomm-data.com/report/hsshow/ffd368ef3a986932b042987e8caa17ec	https://www.skstoa.com/display/goods/61068784
GS홈쇼핑 마이샵	20260601	02:05	02:10	5	잭니클라우스 26SS 남성용 이중소매 레이어드 카라티 3종	잭니클라우스	잭니클라우스 26SS 남성용 이중소매 레이어드 카라티 3종	단순	02:05	02:10	5	0		스포츠/레저	99000	https://live.ecomm-data.com/report/hsshow/874d7ce88bfacffb5773294a197bc521	https://www.gsshop.com/prd/prd.gs?prdid=1120752083&brddate=20260601020500&pgmID=12502&ordChannel=WE&tveshop=Y
GS홈쇼핑 마이샵	20260601	02:10	02:31	21	프리메로 유기농 올리브오일 스틱 10박스(140포)	프리메로	프리메로 유기농 올리브오일 스틱 10박스(140포)	단순	02:10	02:31	21	396000		식품	198000	https://live.ecomm-data.com/report/hsshow/80e95aba65186408c3545c9b895d2ff3	https://www.gsshop.com/prd/prd.gs?prdid=1105410919&brddate=20260621023100&pgmID=13352&ordChannel=WE&tveshop=Y
현대홈쇼핑 플러스샵	20260601	02:20	03:00	40	[방송에서만] 보스티나 더플러스 염색제 10개 + 매직기 	보스티나	[방송에서만] 보스티나 더플러스 염색제 10개 + 매직기 	단순	02:20	03:00	40	2716600		화장품/미용	71910	https://live.ecomm-data.com/report/hsshow/ec0b0074344f51e7243c852e65c21022	https://www.hmall.com/md/pda/itemPtc?slitmCd=2247732483
CJ온스타일	20260601	02:25	03:15	50	[Jeep]26SS 컴패스 라이트 나일론 유틸리티 윈드브레이커 남성 2종	26SS	[Jeep]26SS 컴패스 라이트 나일론 유틸리티 윈드브레이커 남성 2종	복합	02:25	03:15	50	16619000		패션의류	59000	https://live.ecomm-data.com/report/hsshow/001792d394e0c06e1995212b29aaa5a4	https://display.cjonstyle.com/p/item/2082522061
롯데홈쇼핑	20260601	02:25	02:55	30	[상]쿨링 바디 몬스터겔 총 350ml	쿨링	[상]쿨링 바디 몬스터겔 총 350ml	단순	02:25	02:55	30	1084800		화장품/미용	67800	https://live.ecomm-data.com/report/hsshow/1c2c9e11bdb93c7557750effccb938e4	https://www.lotteimall.com/goods/viewGoodsDetail.lotte?goods_no=12895889
홈앤쇼핑	20260601	02:30	03:30	60	[꼼빠니아] 26SS 루미에르 레이스 후드 점퍼 1종	26SS	[꼼빠니아] 26SS 루미에르 레이스 후드 점퍼 1종	단순	02:30	03:30	60	40911700		패션의류	59900	https://live.ecomm-data.com/report/hsshow/f5e4b5dc4eab16a71bfb447b893b5cd6	http://www.hnsmall.com/display/goods.do?goods_code=77512038
쇼핑엔티	20260601	02:31	03:32	61	[매스티나] 기미 퍼펙트 앰플 10병 찬스!	기미	[매스티나] 기미 퍼펙트 앰플 10병 찬스!	단순	02:31	03:32	61	7367000		화장품/미용	139000	https://live.ecomm-data.com/report/hsshow/4f6f91dc9f180ed1fba8a876aac69017	https://www.shoppingntmall.com/display/goods/28046882
GS홈쇼핑 마이샵	20260601	02:31	02:51	20	[미식명장] 제철나물세트 (취나물/방풍나물/곤드레나물/깻잎나물 120g 3팩씩) 총 12팩	제철나물세트	[미식명장] 제철나물세트 (취나물/방풍나물/곤드레나물/깻잎나물 120g 3팩씩) 총 12팩	단순	02:31	02:51	20	798400		식품	49900	https://live.ecomm-data.com/report/hsshow/b9e65013f9799f06b664061e81e084cf	https://www.gsshop.com/prd/prd.gs?prdid=1111373851&brddate=20260601023100&pgmID=6997&ordChannel=WE&tveshop=Y
신세계쇼핑	20260601	02:38	03:39	61	★방송★[무선듀얼팬]26 최신상 보랄 BLDC  무선 듀얼 폴딩팬 (BR-Q320DH)	★방송★	★방송★[무선듀얼팬]26 최신상 보랄 BLDC  무선 듀얼 폴딩팬 (BR-Q320DH)	복합	02:38	03:39	61	18810000		디지털/가전	219000	https://live.ecomm-data.com/report/hsshow/d84cba5afe783d4d364575fc39c048ff	https://www.shinsegaetvshopping.com/display/detail/20072571
롯데원티비	20260601	02:39	03:01	22	[OneTV][K]프리미엄 고밀도면 호주산100 여름양모 침구 풀세트	프리미엄	[OneTV][K]프리미엄 고밀도면 호주산100 여름양모 침구 풀세트	단순	02:39	03:01	22	0		가구/인테리어	599800	https://live.ecomm-data.com/report/hsshow/82c354e48e25a08c7fa750e032593481	https://www.lotteimall.com/goods/viewGoodsDetail.lotte?goods_no=12905972
현대홈쇼핑	20260601	02:40	03:31	51	라우라비아조티 26SS 아카이브 로마노 스니커즈	라우라비아조티	라우라비아조티 26SS 아카이브 로마노 스니커즈	단순	02:40	03:31	51	51084000		패션잡화	129000	https://live.ecomm-data.com/report/hsshow/5763d2a7256d3afbe2a12d544def096e	https://www.hmall.com/md/pda/itemPtc?slitmCd=2247638192
KT알파쇼핑	20260601	02:42	03:43	61	김하진_새우장	김하진	김하진_새우장	단순	02:42	03:43	61	12099800		식품	59900	https://live.ecomm-data.com/report/hsshow/42e69ff5b73ccf5340132f2f13dde033	https://m.kshop.co.kr/display/product/8516434
GS홈쇼핑 마이샵	20260601	02:51	03:12	21	아쿠아스큐텀 26SS 쿨맥스 시어서커 원피스	아쿠아스큐텀	아쿠아스큐텀 26SS 쿨맥스 시어서커 원피스	단순	02:51	03:12	21	5694300		패션의류	99900	https://live.ecomm-data.com/report/hsshow/074d52be2732f63b4910fb14513285b7	https://www.gsshop.com/prd/prd.gs?prdid=1112289270&brddate=20260702153800&pgmID=13307&ordChannel=WE&tveshop=Y
롯데홈쇼핑	20260601	02:55	03:11	16	[LBL] 26 SUMMER 프렌치린넨 블렌디드 스카시 가디건+니트 SET	LBL	[LBL] 26 SUMMER 프렌치린넨 블렌디드 스카시 가디건+니트 SET	복합	02:55	03:11	16	1579500		패션의류	59000	https://live.ecomm-data.com/report/hsshow/092f38a1cd83e31cc8a1fd66e7068331	https://www.lotteimall.com/goods/viewGoodsDetail.lotte?goods_no=12908504
현대홈쇼핑 플러스샵	20260601	03:00	03:40	40	[몬테밀라노] 26 SUMMER 보트넥 패턴 티블라우스 4종	몬테밀라노	[몬테밀라노] 26 SUMMER 보트넥 패턴 티블라우스 4종	단순	03:00	03:40	40	8925100		패션의류	59900	https://live.ecomm-data.com/report/hsshow/600ed0361273b3e387c0739f745f72d1	https://www.hmall.com/md/pda/itemPtc?slitmCd=2250041476
NS홈쇼핑 샵플러스	20260601	03:00	04:41	101	솔솔냉감편백베개1	솔솔랩	솔솔냉감편백베개1	단순	03:00	04:41	101	15034900		가구/인테리어	59900	https://live.ecomm-data.com/report/hsshow/8dc5dafcce0ad2f2499019989b1e8d85	https://m.nsmall.com/goods/35933510
공영쇼핑	20260601	03:00	03:51	51	[미트토크] 제주흑돼지 3종 양념구이 12팩(간장불고기/고추장주물럭/된장맥적구이)	제주흑돼지	[미트토크] 제주흑돼지 3종 양념구이 12팩(간장불고기/고추장주물럭/된장맥적구이)	단순	03:00	03:51	51	11291700		식품	0	https://live.ecomm-data.com/report/hsshow/99edba25fec0a23ab9a317f79192a402	https://www.gongyoungshop.kr/goods/selectGoodsDetail.do?prdId=11937410
NS홈쇼핑	20260601	03:00	04:02	62	히트상품 앵콜방송3부	히트상품	히트상품 앵콜방송3부	복합	03:00	04:02	62	10209400		식품	59900	https://live.ecomm-data.com/report/hsshow/f4ad847a2b29f45f4c2c78f04c795caf	https://m.nsmall.com/goods/35016233
롯데원티비	20260601	03:01	03:22	21	[5박스] 김오곤 원장의 한방 다이어트 환 (5 g x 28포 x 5박스)	김오곤	[5박스] 김오곤 원장의 한방 다이어트 환 (5 g x 28포 x 5박스)	단순	03:01	03:22	21	198000		식품	198000	https://live.ecomm-data.com/report/hsshow/f69565933f3d43998dac47214ad2865b	https://www.lotteimall.com/goods/viewGoodsDetail.lotte?goods_no=12864817
GS홈쇼핑	20260601	03:10	03:40	30	닉스 NIX 26SS 최신상 여성 씬라이트 와이드핏 썸머 데님 2종 세트	닉스	닉스 NIX 26SS 최신상 여성 씬라이트 와이드핏 썸머 데님 2종 세트	복합	03:10	03:40	30	16669000		패션의류	79000	https://live.ecomm-data.com/report/hsshow/0538db098fdc664f72a2fea810f234b0	https://www.gsshop.com/prd/prd.gs?prdid=1111416902&brddate=20260612071500&pgmID=13146&ordChannel=WE&tveshop=Y
GS홈쇼핑 마이샵	20260601	03:12	03:17	5	제이슨우 26Pre-winter Noelle 풀스킨 FoxFur 트렌치 롱 구스 다운	제이슨우	제이슨우 26Pre-winter Noelle 풀스킨 FoxFur 트렌치 롱 구스 다운	단순	03:12	03:17	5	0		패션의류	299900	https://live.ecomm-data.com/report/hsshow/e6958fb15153f05e65eeba47be3d2509	https://www.gsshop.com/prd/prd.gs?prdid=1116619357&brddate=20260620031200&pgmID=13307&ordChannel=WE&tveshop=Y
CJ온스타일	20260601	03:15	03:30	15	셀렙샵 에디션 26SS 포인텔 크로쉐 반팔니트 3종	26SS	셀렙샵 에디션 26SS 포인텔 크로쉐 반팔니트 3종	단순	03:15	03:30	15	3275900		패션의류	79900	https://live.ecomm-data.com/report/hsshow/89c06e5d10d9c70ca6f458dc51847958	https://display.cjonstyle.com/p/item/2082672078
GS홈쇼핑 마이샵	20260601	03:17	03:22	5	금단미인 방탄커피 15포*4박스, 총 60포	금단미인	금단미인 방탄커피 15포*4박스, 총 60포	단순	03:17	03:22	5	89000		식품	89000	https://live.ecomm-data.com/report/hsshow/c09071e520c12421bb652c761a77991f	https://www.gsshop.com/prd/prd.gs?prdid=1120173171&brddate=20260601044900&pgmID=6997&ordChannel=WE&tveshop=Y
롯데원티비	20260601	03:22	04:02	40	[란체티] O 란체티 26SS 남성 솔리드 우븐셔츠 3종	란체티	[란체티] O 란체티 26SS 남성 솔리드 우븐셔츠 3종	단순	03:22	04:02	40	559300		패션의류	79900	https://live.ecomm-data.com/report/hsshow/4414133a74eeab79624db4d917ea3b73	https://www.lotteimall.com/goods/viewGoodsDetail.lotte?goods_no=12893744
GS홈쇼핑 마이샵	20260601	03:22	03:27	5	26 최신상 라코스테 벤틸레이션 퓨징 브라팬티 4세트	26	26 최신상 라코스테 벤틸레이션 퓨징 브라팬티 4세트	단순	03:22	03:27	5	0		패션의류	107100	https://live.ecomm-data.com/report/hsshow/7d7f7fa740d51349a5e1a6105f35339b	https://www.gsshop.com/prd/prd.gs?prdid=1119295593&brddate=20260630045500&pgmID=6753&ordChannel=WE&tveshop=Y
GS홈쇼핑 마이샵	20260601	03:27	03:33	6	베디베로 클립온 선글라스 VVF11	베디베로	베디베로 클립온 선글라스 VVF11	단순	03:27	03:33	6	139000		패션잡화	139000	https://live.ecomm-data.com/report/hsshow/253b0c1ee53c1dcf16c8421bbb6bc47c	https://www.gsshop.com/prd/prd.gs?prdid=1122633758&brddate=20260603042800&pgmID=6736&ordChannel=WE&tveshop=Y
현대홈쇼핑	20260601	03:30	03:51	21	[홀베리]유기농 엑스트라버진 올리브유 10박스	유기농	[홀베리]유기농 엑스트라버진 올리브유 10박스	단순	03:30	03:51	21	2376000		식품	198000	https://live.ecomm-data.com/report/hsshow/165c699965c64e0a998434a3c7cea644	https://www.hmall.com/md/pda/itemPtc?slitmCd=2247867072
CJ온스타일	20260601	03:30	04:00	30	X데이즈데이즈 26SS 페이즐리 팬츠	X데이즈데이즈	X데이즈데이즈 26SS 페이즐리 팬츠	복합	03:30	04:00	30	4064000		패션의류	62910	https://live.ecomm-data.com/report/hsshow/22236bb080eeccb50c1f73f1380f160f	https://display.cjonstyle.com/p/item/2082688756
홈앤쇼핑	20260601	03:30	04:00	30	베리솔 더콜라겐구미 32팩  ( 32주분)	베리솔	베리솔 더콜라겐구미 32팩  ( 32주분)	단순	03:30	04:00	30	3192000		식품	399000	https://live.ecomm-data.com/report/hsshow/7fe351d08bea580f36b7603b3fa20e2b	http://www.hnsmall.com/display/goods.do?goods_code=78162013
CJ온스타일 플러스	20260601	03:30	04:15	45	26SS 린넨코튼 핸드크로셰 루즈핏 니트	26SS	26SS 린넨코튼 핸드크로셰 루즈핏 니트	단순	03:30	04:15	45	9996000		패션의류	39900	https://live.ecomm-data.com/report/hsshow/dba39bc13d023cccabfaee2ecad9cad8	https://display.cjonstyle.com/p/item/2079691912
SK스토아	20260601	03:31	03:51	20	와사비 다이어트 이소비텍신 24주분(800mg*28정*6박스) | 원산지 : 상품정보 참조	와사비	와사비 다이어트 이소비텍신 24주분(800mg*28정*6박스) | 원산지 : 상품정보 참조	단순	03:31	03:51	20	0		식품	350000	https://live.ecomm-data.com/report/hsshow/5534802d06ff988d1d9951697bdae2ff	https://www.skstoa.com/display/goods/55367841
