channel	date	broadcast_start	broadcast_end	duration_min	pgm_title	brand	item_name	type	item_start	item_end	item_duration_min	sales_amt	category	lavangba_category	price	link	product_link
현대홈쇼핑 플러스샵	20260609	01:00	01:40	40	박정수 올바른가 왕큰 동태 알곤이탕 세트(손질 동태 8팩+양념장 8팩)	박정수	박정수 올바른가 왕큰 동태 알곤이탕 세트(손질 동태 8팩+양념장 8팩)	단순	01:00	01:40	40	7247900		식품	59900	https://live.ecomm-data.com/report/hsshow/6e6049f0d13c1612d6991979bb7572c8	https://www.hmall.com/md/pda/itemPtc?slitmCd=2243733544
롯데홈쇼핑	20260609	01:00	01:55	55	[위바이옴] ◇[방송에서만 1박스 더][패밀리] NEW 두뇌엔 닥터 PS 맥스 (2g*30포*10박스)	위바이옴	[위바이옴] ◇[방송에서만 1박스 더][패밀리] NEW 두뇌엔 닥터 PS 맥스 (2g*30포*10박스)	단순	01:00	01:55	55	0		식품	484000	https://live.ecomm-data.com/report/hsshow/81d2ece09e163459a6653ea782eb1563	https://www.lotteimall.com/goods/viewGoodsDetail.lotte?goods_no=12909012
공영쇼핑	20260609	01:00	02:00	60	[닥터린] 콘드로이친 콘레이티+MBP (1,200mg×30정)×12박스	콘드로이친	[닥터린] 콘드로이친 콘레이티+MBP (1,200mg×30정)×12박스	단순	01:00	02:00	60	6251000		식품	0	https://live.ecomm-data.com/report/hsshow/827ec0810f98b86a345eef5a8c5c9eef	https://www.gongyoungshop.kr/goods/selectGoodsDetail.do?prdId=11941769
CJ온스타일	20260609	01:00	02:00	60	[최초가69,900원] 25SS 프렌치 린넨 펄니트 3종	25SS	[최초가69,900원] 25SS 프렌치 린넨 펄니트 3종	복합	01:00	02:00	60	38906500		패션의류	39900	https://live.ecomm-data.com/report/hsshow/ef36b2bfe95f81559eab7790a85b34ef	https://display.cjonstyle.com/p/item/2052022735
홈앤쇼핑	20260609	01:00	02:00	60	[방송에서만 이조건] 쏜데이 프리미엄 워터건	쏜데이	[방송에서만 이조건] 쏜데이 프리미엄 워터건	단순	01:00	02:00	60	18060000		출산/육아	129000	https://live.ecomm-data.com/report/hsshow/f182f554bd16059cb12c6ffd69a00f33	http://www.hnsmall.com/display/goods.do?goods_code=79567858
NS홈쇼핑	20260609	01:00	02:01	61	히트상품 앵콜방송1부	히트상품	히트상품 앵콜방송1부	복합	01:00	02:01	61	24866900		식품	59900	https://live.ecomm-data.com/report/hsshow/fde2c4aabd6fc67bd5de4bfa6e157d01	https://m.nsmall.com/goods/35815674
SK스토아	20260609	01:31	02:11	40	[방송에서만 10박스 더]유기농 레몬 자몽즙 10+10박스(20g*14포*20박스/280포) | 원산지 : 상품정보 참조	유기농	[방송에서만 10박스 더]유기농 레몬 자몽즙 10+10박스(20g*14포*20박스/280포) | 원산지 : 상품정보 참조	단순	01:31	02:11	40	7692300		식품	99900	https://live.ecomm-data.com/report/hsshow/bba97776306070afef40c18cd9613971	https://www.skstoa.com/display/goods/64097269
KT알파쇼핑	20260609	01:34	04:18	164	밀라_가먼트티셔츠	26SS	밀라_가먼트티셔츠	단순	01:34	04:18	164	4491000		패션의류	49900	https://live.ecomm-data.com/report/hsshow/3b8b4ce791155c0cefb17947f0ae5232	https://m.kshop.co.kr/display/product/8616219
현대홈쇼핑 플러스샵	20260609	01:40	02:20	40	[오로와] 창문형 로봇청소기 4세대	창문형	[오로와] 창문형 로봇청소기 4세대	단순	01:40	02:20	40	1845000		디지털/가전	369000	https://live.ecomm-data.com/report/hsshow/682967f8ec687e19c2b75ffe78523c00	https://www.hmall.com/md/pda/itemPtc?slitmCd=2234310109
NS홈쇼핑 샵플러스	20260609	01:41	02:01	20	백명란1	온정담	백명란1	단순	01:41	02:01	20	4830200		식품	49900	https://live.ecomm-data.com/report/hsshow/03e97ebe19dda4299e0bdb2d20d73cce	https://m.nsmall.com/goods/35959373
CJ온스타일 플러스	20260609	01:45	02:35	50	26SS 린넨코튼 핸드크로셰 루즈핏 니트	26SS	26SS 린넨코튼 핸드크로셰 루즈핏 니트	단순	01:45	02:35	50	11772500		패션의류	39900	https://live.ecomm-data.com/report/hsshow/8b531d7e8a099c817ee972354be4859f	https://display.cjonstyle.com/p/item/2079691912
GS홈쇼핑 마이샵	20260609	01:50	01:55	5	[W] 위닉스 제습기 24L_DXWH248-PEK	위닉스	[W] 위닉스 제습기 24L_DXWH248-PEK	단순	01:50	01:55	5	0		디지털/가전	599000	https://live.ecomm-data.com/report/hsshow/9eb240f45abc17820ff18f503fbe2ebd	https://www.gsshop.com/prd/prd.gs?prdid=1119102477&brddate=20260711173800&pgmID=872&ordChannel=WE&tveshop=Y
쇼핑엔티	20260609	01:52	02:51	59	엣츠 26SS 기능성 아이스 냉감 팬츠 3종, 여성	엣츠	엣츠 26SS 기능성 아이스 냉감 팬츠 3종, 여성	단순	01:52	02:51	59	8770850		패션의류	47410	https://live.ecomm-data.com/report/hsshow/c3760c4b825dcc97558d93f487566ec1	https://www.shoppingntmall.com/display/goods/27966335
GS홈쇼핑 마이샵	20260609	01:55	02:05	10	레드캠프 26SS 신상 냉감 쿨링팬츠 3종 세트 여성용	레드캠프	레드캠프 26SS 신상 냉감 쿨링팬츠 3종 세트 여성용	단순	01:55	02:05	10	179700		스포츠/레저	59900	https://live.ecomm-data.com/report/hsshow/94b7380ef2ccafb4ab648f96b81ef891	https://www.gsshop.com/prd/prd.gs?prdid=1122065138&brddate=20260713193800&pgmID=12502&ordChannel=WE&tveshop=Y
롯데홈쇼핑	20260609	01:55	02:25	30	[아트델리] ★2026 최신상/방송에서만 이 가격 이 구성★ 쌩얼 선크림 50ml * 4통 + 선쿠션15g* 1통 + 무료체험 전고객 선크림 15ml + 핑크 키링참*1	★2026	[아트델리] ★2026 최신상/방송에서만 이 가격 이 구성★ 쌩얼 선크림 50ml * 4통 + 선쿠션15g* 1통 + 무료체험 전고객 선크림 15ml + 핑크 키링참*1	복합	01:55	02:25	30	4064100		화장품/미용	69900	https://live.ecomm-data.com/report/hsshow/e42e29f4566c0641748a0a26b2bee5ec	https://www.lotteimall.com/goods/viewGoodsDetail.lotte?goods_no=12907477
신세계쇼핑	20260609	01:58	02:38	40	[방송에서만/더블/6세트]레드닥터 벤업 라이프 시리즈(여성또는남성선택,컬러상이)	레드닥터	[방송에서만/더블/6세트]레드닥터 벤업 라이프 시리즈(여성또는남성선택,컬러상이)	단순	01:58	02:38	40	4366800		생활/건강	69800	https://live.ecomm-data.com/report/hsshow/035922045f5bfb7646ebb5c5c0e6c007	https://www.shinsegaetvshopping.com/display/detail/1000489372
CJ온스타일	20260609	02:00	03:00	60	[무료체험] 해즈픽 시그니처 케어 칫솔 20개+ 무료체험분 1개	해즈픽	[무료체험] 해즈픽 시그니처 케어 칫솔 20개+ 무료체험분 1개	단순	02:00	03:00	60	17123000		생활/건강	99000	https://live.ecomm-data.com/report/hsshow/1f5195eb281ce719f8292e7960d12c0a	https://display.cjonstyle.com/p/item/2083668812
NS홈쇼핑	20260609	02:00	03:01	61	히트상품 앵콜방송 2부	히트상품	히트상품 앵콜방송 2부	복합	02:00	03:01	61	20304500		식품	59900	https://live.ecomm-data.com/report/hsshow/445f5a480f0fa712503d67313fb4877e	https://m.nsmall.com/goods/35849970
GS홈쇼핑	20260609	02:00	02:51	51	쿡셀 홀로그램 IH 큐브팬 패키지	쿡셀	쿡셀 홀로그램 IH 큐브팬 패키지	단순	02:00	02:51	51	11844000		생활/건강	284000	https://live.ecomm-data.com/report/hsshow/533dceb77185e7ef79fc159b5b75428f	https://www.gsshop.com/prd/prd.gs?prdid=1110581299&brddate=20260618040000&pgmID=9613&ordChannel=WE&tveshop=Y
NS홈쇼핑 샵플러스	20260609	02:00	02:41	41	백명란2	온정담	백명란2	단순	02:00	02:41	41	10269100		식품	49900	https://live.ecomm-data.com/report/hsshow/66c895609ec3ff694b13c3e9d124a779	https://m.nsmall.com/goods/35959373
공영쇼핑	20260609	02:00	03:00	60	이로운떡 5종세트(40봉,120개)_서리태콩떡,호박인절미,쑥앙금절편,동부모시떡,동부비트떡	이로운떡	이로운떡 5종세트(40봉,120개)_서리태콩떡,호박인절미,쑥앙금절편,동부모시떡,동부비트떡	단순	02:00	03:00	60	18712500		식품	0	https://live.ecomm-data.com/report/hsshow/a5e0ccd2a76a01a5fcbb9698177ae71e	https://www.gongyoungshop.kr/goods/selectGoodsDetail.do?prdId=11933618
홈앤쇼핑	20260609	02:00	03:15	75	[SALE][크로커다일](92차) 26SS 인견쿨  매너 런닝 브라3종+팬티3종	26SS	[SALE][크로커다일](92차) 26SS 인견쿨  매너 런닝 브라3종+팬티3종	단순	02:00	03:15	75	25476000		패션의류	59400	https://live.ecomm-data.com/report/hsshow/e60b18663b72688dee171f427ce77403	http://www.hnsmall.com/display/goods.do?goods_code=78912356
현대홈쇼핑	20260609	02:00	02:51	51	[1만원 인하]이상봉에디션 26SS 크리스탈 소가죽 호보백	이상봉에디션	[1만원 인하]이상봉에디션 26SS 크리스탈 소가죽 호보백	단순	02:00	02:51	51	40891800		패션잡화	69900	https://live.ecomm-data.com/report/hsshow/fd9ad0cd453a0a4f2274d5ac6971723a	https://www.hmall.com/md/pda/itemPtc?slitmCd=2249993807
GS홈쇼핑 마이샵	20260609	02:05	02:10	5	[라뽐므][3인용 와이드] 엔스폴 냉감 소파패드 2장+바디필로우세트	엔스폴	[라뽐므][3인용 와이드] 엔스폴 냉감 소파패드 2장+바디필로우세트	단순	02:05	02:10	5	0		가구/인테리어	79900	https://live.ecomm-data.com/report/hsshow/fd91a76533251c2aeecb9e36bb5a4ea9	https://www.gsshop.com/prd/prd.gs?prdid=1120302265&brddate=20260612113600&pgmID=6740&ordChannel=WE&tveshop=Y
GS홈쇼핑 마이샵	20260609	02:10	02:31	21	키리아 아바 새부리형 KF94 마스크 컬러5종 혼합 200매(중형,대형)	키리아	키리아 아바 새부리형 KF94 마스크 컬러5종 혼합 200매(중형,대형)	단순	02:10	02:31	21	1084200		생활/건강	39800	https://live.ecomm-data.com/report/hsshow/2ed1106b13e42dc61415b519b06f19e7	https://www.gsshop.com/prd/prd.gs?prdid=1100912058&brddate=20260713023100&pgmID=6742&ordChannel=WE&tveshop=Y
SK스토아	20260609	02:11	02:51	40	[초특가] 샤인 후드 집업 점퍼	샤인	[초특가] 샤인 후드 집업 점퍼	단순	02:11	02:51	40	7900200		패션의류	39900	https://live.ecomm-data.com/report/hsshow/c2e2be080461371d795ee5f790a0b0ac	https://www.skstoa.com/display/goods/45267017
현대홈쇼핑 플러스샵	20260609	02:20	03:00	40	[올바른가] 명품장어 국내산 자포니카 민물장어 6미+소스4팩 (손질 후 1kg)	명품장어	[올바른가] 명품장어 국내산 자포니카 민물장어 6미+소스4팩 (손질 후 1kg)	단순	02:20	03:00	40	9815400		식품	39900	https://live.ecomm-data.com/report/hsshow/807839222acb2d69a24378a6e20a06d5	https://www.hmall.com/md/pda/itemPtc?slitmCd=2248763494
롯데홈쇼핑	20260609	02:25	02:56	31	[저스트 마이 사이즈 ] 저스트마이사이즈 썸머 NEW 밸런스핏 브라팬티 4세트	저스트마이사이즈	[저스트 마이 사이즈 ] 저스트마이사이즈 썸머 NEW 밸런스핏 브라팬티 4세트	단순	02:25	02:56	31	7614000		패션의류	129900	https://live.ecomm-data.com/report/hsshow/7bd27a97c6ce0632c5442ac86996a2ce	https://www.lotteimall.com/goods/viewGoodsDetail.lotte?goods_no=12854960
GS홈쇼핑 마이샵	20260609	02:31	02:51	20	유로스티머 멀티 다지기	유로스티머	유로스티머 멀티 다지기	단순	02:31	02:51	20	1396500		생활/건강	39900	https://live.ecomm-data.com/report/hsshow/607af85f0956d5dcff26b3eae6ee2b36	https://www.gsshop.com/prd/prd.gs?prdid=1072589108&brddate=20260706035300&pgmID=872&ordChannel=WE&tveshop=Y
CJ온스타일 플러스	20260609	02:35	02:45	10	26S/S 올데이 티블라우스 6종	26S/S	26S/S 올데이 티블라우스 6종	단순	02:35	02:45	10	559200		패션의류	69900	https://live.ecomm-data.com/report/hsshow/9c5d1f8297880b193e11a547020aec12	https://display.cjonstyle.com/p/item/2085512690
신세계쇼핑	20260609	02:38	03:39	61	까스텔바작 여성 썸머 셋업 3종	까스텔바작	까스텔바작 여성 썸머 셋업 3종	단순	02:38	03:39	61	17361000		패션의류	69000	https://live.ecomm-data.com/report/hsshow/ae73d4bc6c6e16d6e11c6c0825ba4cbf	https://www.shinsegaetvshopping.com/display/detail/1000116864
NS홈쇼핑 샵플러스	20260609	02:40	03:01	21	코지마1	코지마	코지마1	단순	02:40	03:01	21	0		생활/건강	2980000	https://live.ecomm-data.com/report/hsshow/b49e2a6c874433357792d494fdbdf591	https://m.nsmall.com/goods/35372743
CJ온스타일 플러스	20260609	02:45	02:55	10	JUST 에델바이스 만능 에센스 특대 세트(발삼에센스 대1+중1+31오일 대1+마사저1)	JUST	JUST 에델바이스 만능 에센스 특대 세트(발삼에센스 대1+중1+31오일 대1+마사저1)	단순	02:45	02:55	10	1145000		화장품/미용	171000	https://live.ecomm-data.com/report/hsshow/1d10840380b6f1236e77d0957dfa39cc	https://display.cjonstyle.com/p/item/2085131013
현대홈쇼핑	20260609	02:50	03:41	51	플리츠미 26SS 오블리크 쉬폰 블라우스+이너 2종세트	플리츠미	플리츠미 26SS 오블리크 쉬폰 블라우스+이너 2종세트	단순	02:50	03:41	51	40762000		패션의류	119000	https://live.ecomm-data.com/report/hsshow/8db8d53a1f5508c55e2dc0a88c132b26	https://www.hmall.com/md/pda/itemPtc?slitmCd=2249695110
쇼핑엔티	20260609	02:51	03:51	60	[상담예약] 보람피플 스마트299	보람피플	[상담예약] 보람피플 스마트299	단순	02:51	03:51	60	0		여가/생활편의	0	https://live.ecomm-data.com/report/hsshow/085ea39bac998b3ab73fef1d26a13771	https://www.shoppingntmall.com/display/goods/27587064
GS홈쇼핑 마이샵	20260609	02:51	03:12	21	닥터오기덤 앰플 인 마스크팩 방송특가구성	닥터오기덤	닥터오기덤 앰플 인 마스크팩 방송특가구성	단순	02:51	03:12	21	2445100		화장품/미용	49900	https://live.ecomm-data.com/report/hsshow/dc1310db2489d3ea4000c969712985b2	https://www.gsshop.com/prd/prd.gs?prdid=1116224880&brddate=20260716021000&pgmID=6737&ordChannel=WE&tveshop=Y
CJ온스타일 플러스	20260609	02:55	03:05	10	26S/S 올데이 티블라우스 6종	26S/S	26S/S 올데이 티블라우스 6종	단순	02:55	03:05	10	69900		패션의류	69900	https://live.ecomm-data.com/report/hsshow/8f57f85f5f728f75a1928968510fbd7a	https://display.cjonstyle.com/p/item/2085512690
공영쇼핑	20260609	03:00	03:51	51	김장독명품포기김치 10kg	김장독명품포기김치	김장독명품포기김치 10kg	복합	03:00	03:51	51	5783400		식품	0	https://live.ecomm-data.com/report/hsshow/4116e4115386915690bbd8a0da00f729	https://www.gongyoungshop.kr/goods/selectGoodsDetail.do?prdId=11937819
CJ온스타일	20260609	03:00	03:15	15	25FW 톨레뇨 하모니 풀오버 + 숄 2종	25FW	25FW 톨레뇨 하모니 풀오버 + 숄 2종	단순	03:00	03:15	15	258000		패션의류	129000	https://live.ecomm-data.com/report/hsshow/669c6d95a6b143600bd5790305e85e6b	https://display.cjonstyle.com/p/item/2060609455
GS홈쇼핑	20260609	03:00	03:30	30	코어 어센틱 26SS 볼류믹 턱 데님 [런칭 가격 59,900원]	코어	코어 어센틱 26SS 볼류믹 턱 데님 [런칭 가격 59,900원]	단순	03:00	03:30	30	12888900		패션의류	49900	https://live.ecomm-data.com/report/hsshow/7eaa37ef668d6fa090124b5807cd56f8	https://www.gsshop.com/prd/prd.gs?prdid=1103480101&brddate=20260613235500&pgmID=13438&ordChannel=WE&tveshop=Y
현대홈쇼핑 플러스샵	20260609	03:00	03:05	5	올라카일리 26SS stem 레더 크로스백(+스트랩 2종)	올라카일리	올라카일리 26SS stem 레더 크로스백(+스트랩 2종)	단순	03:00	03:05	5	0		패션잡화	159000	https://live.ecomm-data.com/report/hsshow/c1e5e85859bd8b04bb66068cdb29fd01	https://www.hmall.com/md/pda/itemPtc?slitmCd=2250930098
NS홈쇼핑 샵플러스	20260609	03:00	03:22	22	고주파치료기1	케이젬	고주파치료기1	단순	03:00	03:22	22	2980000		생활/건강	2980000	https://live.ecomm-data.com/report/hsshow/f5cb6de6fd72c91715ab23c6c0c375f4	https://m.nsmall.com/goods/35929993
현대홈쇼핑 플러스샵	20260609	03:05	03:10	5	[Lacalo] 라칼로 26 SUMMER 린넨블렌디드 재킷 1종	라칼로	[Lacalo] 라칼로 26 SUMMER 린넨블렌디드 재킷 1종	단순	03:05	03:10	5	69900		패션의류	69900	https://live.ecomm-data.com/report/hsshow/46f25f6bd6f57ddef4aabf7325412533	https://www.hmall.com/md/pda/itemPtc?slitmCd=2251091965
CJ온스타일 플러스	20260609	03:05	03:15	10	JUST 에델바이스 만능 에센스 특대 세트(발삼에센스 대1+중1+31오일 대1+마사저1)	JUST	JUST 에델바이스 만능 에센스 특대 세트(발삼에센스 대1+중1+31오일 대1+마사저1)	단순	03:05	03:15	10	229000		화장품/미용	171000	https://live.ecomm-data.com/report/hsshow/c8744b8f918634ef299b942fc610e98d	https://display.cjonstyle.com/p/item/2085131013
현대홈쇼핑 플러스샵	20260609	03:10	03:15	5	올라카일리 26SS stem 레더 크로스백(+스트랩 2종)	올라카일리	올라카일리 26SS stem 레더 크로스백(+스트랩 2종)	단순	03:10	03:15	5	0		패션잡화	159000	https://live.ecomm-data.com/report/hsshow/097d1b442da4ff1f9b36db383cbf0305	https://www.hmall.com/md/pda/itemPtc?slitmCd=2250930098
GS홈쇼핑 마이샵	20260609	03:12	03:22	10	스테파넬 26SS 에어리 나일론 하프셔츠2종+이너탑1종	스테파넬	스테파넬 26SS 에어리 나일론 하프셔츠2종+이너탑1종	단순	03:12	03:22	10	399500		패션의류	79900	https://live.ecomm-data.com/report/hsshow/2a049915ecd56d973602828a4775e11e	https://www.gsshop.com/prd/prd.gs?prdid=1104437304&brddate=20260713041800&pgmID=13307&ordChannel=WE&tveshop=Y
CJ온스타일 플러스	20260609	03:15	03:25	10	26S/S 올데이 티블라우스 6종	26S/S	26S/S 올데이 티블라우스 6종	단순	03:15	03:25	10	559200		패션의류	69900	https://live.ecomm-data.com/report/hsshow/6ff11190d4d135a709cb0a1e6da1fdca	https://display.cjonstyle.com/p/item/2085512690
현대홈쇼핑 플러스샵	20260609	03:15	03:20	5	[Lacalo] 라칼로 26 SUMMER 린넨블렌디드 재킷 1종	라칼로	[Lacalo] 라칼로 26 SUMMER 린넨블렌디드 재킷 1종	단순	03:15	03:20	5	0		패션의류	79900	https://live.ecomm-data.com/report/hsshow/958618fb9505f3bc2407f9f50b26638b	https://www.hmall.com/md/pda/itemPtc?slitmCd=2251091824
홈앤쇼핑	20260609	03:15	04:05	50	[기본에] NEW 업그레이드 바로톡 밀대걸레1개+물걸레청소포13팩+정전기청소포5팩+고무장갑2개	NEW	[기본에] NEW 업그레이드 바로톡 밀대걸레1개+물걸레청소포13팩+정전기청소포5팩+고무장갑2개	단순	03:15	04:05	50	15213000		생활/건강	49800	https://live.ecomm-data.com/report/hsshow/abba3ef98bf3391942d4dab0d338e959	http://www.hnsmall.com/display/goods.do?goods_code=68734748
CJ온스타일	20260609	03:15	03:30	15	26SS 투웨이 릴렉스드 니트탑 3종	26SS	26SS 투웨이 릴렉스드 니트탑 3종	단순	03:15	03:30	15	639200		패션의류	79900	https://live.ecomm-data.com/report/hsshow/eb778fc6c2e174b1aec04855821abd90	https://display.cjonstyle.com/p/item/2079071127
NS홈쇼핑	20260609	03:20	04:01	41	히트상품 앵콜방송3부	히트상품	히트상품 앵콜방송3부	복합	03:20	04:01	41	7078500		식품	96800	https://live.ecomm-data.com/report/hsshow/7ea7c64042c085fd4439e0e3f89b2d82	https://m.nsmall.com/goods/35847935
현대홈쇼핑 플러스샵	20260609	03:20	03:25	5	올라카일리 26SS stem 레더 크로스백(+스트랩 2종)	올라카일리	올라카일리 26SS stem 레더 크로스백(+스트랩 2종)	단순	03:20	03:25	5	0		패션잡화	159000	https://live.ecomm-data.com/report/hsshow/8857bdf8838a37a9d3d2dbdf8d96928b	https://www.hmall.com/md/pda/itemPtc?slitmCd=2250930098
NS홈쇼핑 샵플러스	20260609	03:20	03:41	21	코지마2	코지마	코지마2	단순	03:20	03:41	21	396000		생활/건강	198000	https://live.ecomm-data.com/report/hsshow/f26dda41c30f823f80d4985a3007b851	https://m.nsmall.com/goods/35785267
GS홈쇼핑 마이샵	20260609	03:22	03:27	5	[라뽐므][3인용 와이드] 엔스폴 냉감 소파패드 2장+바디필로우세트	엔스폴	[라뽐므][3인용 와이드] 엔스폴 냉감 소파패드 2장+바디필로우세트	단순	03:22	03:27	5	85900		가구/인테리어	85900	https://live.ecomm-data.com/report/hsshow/7e82c42ac65bdefc6a3d0ae7b9a98ba3	https://www.gsshop.com/prd/prd.gs?prdid=1120302506&brddate=20260612113600&pgmID=6740&ordChannel=WE&tveshop=Y
현대홈쇼핑 플러스샵	20260609	03:25	03:30	5	[Lacalo] 라칼로 26 SUMMER 린넨블렌디드 재킷 1종	라칼로	[Lacalo] 라칼로 26 SUMMER 린넨블렌디드 재킷 1종	단순	03:25	03:30	5	0		패션의류	79900	https://live.ecomm-data.com/report/hsshow/529c6ab0b22d25572f369decbe1463d8	https://www.hmall.com/md/pda/itemPtc?slitmCd=2251091824
CJ온스타일 플러스	20260609	03:25	03:35	10	JUST 에델바이스 만능 에센스 특대 세트(발삼에센스 대1+중1+31오일 대1+마사저1)	JUST	JUST 에델바이스 만능 에센스 특대 세트(발삼에센스 대1+중1+31오일 대1+마사저1)	단순	03:25	03:35	10	229000		화장품/미용	171000	https://live.ecomm-data.com/report/hsshow/5d33bf3915d13fc180120d293b96b558	https://display.cjonstyle.com/p/item/2085131013
롯데홈쇼핑	20260609	03:25	03:45	20	[닥터린] ■[12박스] 닥터린 콘드로이친 1200 콘레이티+MBP+K2 12박스 (1박스:1,200mgX30정) 	닥터린	[닥터린] ■[12박스] 닥터린 콘드로이친 1200 콘레이티+MBP+K2 12박스 (1박스:1,200mgX30정) 	단순	03:25	03:45	20	658000		식품	263200	https://live.ecomm-data.com/report/hsshow/ead6ef52d399643cc325a6153fe9ca56	https://www.lotteimall.com/goods/viewGoodsDetail.lotte?goods_no=12885517
GS홈쇼핑 마이샵	20260609	03:27	03:33	6	라비앙 DNA 리페어 에센스 100g 3개 + 50g 1개	라비앙	라비앙 DNA 리페어 에센스 100g 3개 + 50g 1개	단순	03:27	03:33	6	1790000		화장품/미용	179000	https://live.ecomm-data.com/report/hsshow/98b989df5cb465f0ea7798ec6f7c0c08	https://www.gsshop.com/prd/prd.gs?prdid=1121493848&brddate=20260609032700&pgmID=6737&ordChannel=WE&tveshop=Y
현대홈쇼핑 플러스샵	20260609	03:30	03:35	5	올라카일리 26SS stem 레더 크로스백(+스트랩 2종)	올라카일리	올라카일리 26SS stem 레더 크로스백(+스트랩 2종)	단순	03:30	03:35	5	0		패션잡화	159000	https://live.ecomm-data.com/report/hsshow/1f77011ff099c9e96debb9d432d63b2d	https://www.hmall.com/md/pda/itemPtc?slitmCd=2250930098
CJ온스타일	20260609	03:30	04:00	30	[당류 0%] 더 콜라겐 구미 제로 20주분	당류	[당류 0%] 더 콜라겐 구미 제로 20주분	단순	03:30	04:00	30	6804000		식품	478000	https://live.ecomm-data.com/report/hsshow/6a6230e6a6c7013f7e5d48b4d5a890bb	https://display.cjonstyle.com/p/item/2038101976
