channel	date	broadcast_start	broadcast_end	duration_min	pgm_title	brand	item_name	type	item_start	item_end	item_duration_min	sales_amt	category	lavangba_category	price	link	product_link
GS홈쇼핑	20260628	00:05	01:05	60	르네크루 25FW 윈터 울 스커트 [런칭 가격 79,900원]	르네크루	르네크루 25FW 윈터 울 스커트 [런칭 가격 79,900원]	단순	00:05	01:05	60	175482900	의류	패션의류	49900	https://live.ecomm-data.com/report/hsshow/090f4a9177b1249ad52e3d721cac982d	https://www.gsshop.com/prd/prd.gs?prdid=1095128361&brddate=20260703030000&pgmID=9613&ordChannel=WE&tveshop=Y
SK스토아	20260628	00:21	01:21	60	O또걸려도또받는 간편한암보험(스텐냄비6종)	O또걸려도또받는	O또걸려도또받는 간편한암보험(스텐냄비6종)	단순	00:21	01:21	60	0	보험	여가/생활편의	0	https://live.ecomm-data.com/report/hsshow/ca88a422bdcc46eaf9f150960482b9a9	https://www.skstoa.com/display/goods/63114976
신세계쇼핑	20260628	00:27	01:27	60	[26여름 신상] 에디티드 텐셀 모달 핀스트라이프 자켓 	트라이	[26여름 신상] 에디티드 텐셀 모달 핀스트라이프 자켓 	단순	00:27	01:27	60	68102000	의류	패션의류	79000	https://live.ecomm-data.com/report/hsshow/f40ff2b018e25c21bfd17357a2767360	https://www.shinsegaetvshopping.com/display/detail/20070972
현대홈쇼핑	20260628	00:30	01:30	60	[점보사이즈 3종 구성]트래블기어 버클형 점보 2단 압축 파우치 3종 (4XL 2종+3XL 1종)	트래블기어	[점보사이즈 3종 구성]트래블기어 버클형 점보 2단 압축 파우치 3종 (4XL 2종+3XL 1종)	단순	00:30	01:30	60	63918000	리빙/주방	생활/건강	99000	https://live.ecomm-data.com/report/hsshow/833d12cd17291be7931435548fff19d9	https://www.hmall.com/md/pda/itemPtc?slitmCd=2251640125&preview=true
쇼핑엔티	20260628	00:32	01:32	60	라이나생명(무)THE건강한치아보험V	라이나생명	라이나생명(무)THE건강한치아보험V	단순	00:32	01:32	60	0	보험	여가/생활편의	0	https://live.ecomm-data.com/report/hsshow/636a137fd62e1f21ad5e8cc0de46214b	https://www.shoppingntmall.com/display/goods/22172405
KT알파쇼핑	20260628	00:34	01:38	64	르부르낙산_호텔숙박권	르부르낙산	르부르낙산_호텔숙박권	단순	00:34	01:38	64	98064000	여행	여가/생활편의	99000	https://live.ecomm-data.com/report/hsshow/4932a66a59d489ebb833d7a0812bc43f	https://m.kshop.co.kr/display/product/7828293
GS홈쇼핑 마이샵	20260628	00:38	01:39	61	[최신상] 헉슬리 26SS 천연소가죽 피셔맨 샌들	헉슬리	[최신상] 헉슬리 26SS 천연소가죽 피셔맨 샌들	단순	00:38	01:39	61	25337400		패션잡화	69800	https://live.ecomm-data.com/report/hsshow/0ba5505d33927ed675e04c753bde91c1	https://www.gsshop.com/prd/prd.gs?prdid=1118696185&brddate=20260628003800&pgmID=6736&ordChannel=WE&tveshop=Y
현대홈쇼핑 플러스샵	20260628	00:40	01:20	40	[26NEW]아이릴리 보타닉가든 인견100 민소매 쿨원피스 3종 	아이릴리	[26NEW]아이릴리 보타닉가든 인견100 민소매 쿨원피스 3종 	단순	00:40	01:20	40	17427400		패션의류	71910	https://live.ecomm-data.com/report/hsshow/64049557ef7ab0a225587c1f9b4741d0	https://www.hmall.com/md/pda/itemPtc?slitmCd=2250136099
롯데원티비	20260628	00:40	02:00	80	[3.1 필립림 스튜디오] ○ 26SS NEW 이집션 GIZA 코튼100 여성 티셔츠 3종	3.1	[3.1 필립림 스튜디오] ○ 26SS NEW 이집션 GIZA 코튼100 여성 티셔츠 3종	단순	00:40	02:00	80	23160000		패션의류	69000	https://live.ecomm-data.com/report/hsshow/d4cb7adde2961b8467c6f90a8c186745	https://www.lotteimall.com/goods/viewGoodsDetail.lotte?goods_no=12896774
NS홈쇼핑 샵플러스	20260628	00:42	01:43	61	보닌남성기초1	보닌남성기초1	보닌남성기초1	복합	00:42	01:43	61	10752000		화장품/미용	56000	https://live.ecomm-data.com/report/hsshow/8bc23f6bd69e5c6c3b73e1789831daa2	https://m.nsmall.com/goods/36020804
CJ온스타일 플러스	20260628	00:45	01:45	60	[국민영양프로젝트]여에스더 콘드로이친 10박스+맥주효모	여에스더	[국민영양프로젝트]여에스더 콘드로이친 10박스+맥주효모	단순	00:45	01:45	60	20915000		식품	89000	https://live.ecomm-data.com/report/hsshow/bbff60e634bd234782fc1f020ed29af6	https://display.cjonstyle.com/p/item/2081702865
홈앤쇼핑	20260628	01:00	02:00	60	[방송에서만] 최신상 이경제 흑염소진액 眞 8박스+1박스 (총 270포)	이경제	[방송에서만] 최신상 이경제 흑염소진액 眞 8박스+1박스 (총 270포)	단순	01:00	02:00	60	26361000	건강식품	식품	328000	https://live.ecomm-data.com/report/hsshow/0faa32bd1ed12fa2afcc2d4a55851668	http://www.hnsmall.com/display/goods.do?goods_code=74513172
CJ온스타일	20260628	01:00	02:00	60	레몬청 클렌저 허니&레몬 기본패키지	원더바스	레몬청 클렌저 허니&레몬 기본패키지	단순	01:00	02:00	60	69729000	미용	화장품/미용	89000	https://live.ecomm-data.com/report/hsshow/37bbdfa76e0ac9eb05ffbb908d60acea	https://display.cjonstyle.com/p/item/2084667231?channelCode=30002002
공영쇼핑	20260628	01:00	02:00	60	제주산 당찬여주 분말17통+스푼5개_R	제주산	제주산 당찬여주 분말17통+스푼5개_R	단순	01:00	02:00	60	11178000	일반식품	식품	138000	https://live.ecomm-data.com/report/hsshow/3f901c9a499f4d601d2c11dc0c300792	https://www.gongyoungshop.kr/goods/selectGoodsDetail.do?prdId=11942540
NS홈쇼핑	20260628	01:00	02:00	60	히트상품 앵콜방송1부	마시는	히트상품 앵콜방송1부	단순	01:00	02:00	60	41364900	일반식품	생활/건강	59000	https://live.ecomm-data.com/report/hsshow/b93d1e6ad79192a59cd938b80d45613a	https://m.nsmall.com/goods/36016221
롯데홈쇼핑	20260628	01:00	01:55	55	[재] 바디프랜드 헬스케어 로봇 렌탈	바디프랜드	[재] 바디프랜드 헬스케어 로봇 렌탈	단순	01:00	01:55	55	0	일반렌탈	출산/육아	0	https://live.ecomm-data.com/report/hsshow/caf0e51b6b419fe8105e40ae66b3a0b4	https://www.lotteimall.com/goods/viewGoodsDetail.lotte?goods_no=12910073
현대홈쇼핑 플러스샵	20260628	01:20	02:00	40	[방송에서만4+4]골드 카무트 효소 프리미엄 8박스	골드	[방송에서만4+4]골드 카무트 효소 프리미엄 8박스	단순	01:20	02:00	40	10296000		식품	98000	https://live.ecomm-data.com/report/hsshow/c50c8463d13b219d625a60d62b97faf8	https://www.hmall.com/md/pda/itemPtc?slitmCd=2251247593
SK스토아	20260628	01:21	02:01	40	[초특가] 샤인 후드 집업 점퍼	샤인	[초특가] 샤인 후드 집업 점퍼	단순	01:21	02:01	40	9418500	의류	패션의류	59900	https://live.ecomm-data.com/report/hsshow/0355aa5ace15a8e50ffdeb5ce696bfc9	https://www.skstoa.com/display/goods/45267017
신세계쇼핑	20260628	01:27	01:38	11	[방송에서만] 앱솔리 또또뻥 국내산 현미 8봉 + 호라산밀앤파로 8봉	앱솔리	[방송에서만] 앱솔리 또또뻥 국내산 현미 8봉 + 호라산밀앤파로 8봉	단순	01:27	01:38	11	2473800	일반식품	식품	39900	https://live.ecomm-data.com/report/hsshow/3df2937b73cfc0074660e6f296e2ff02	https://www.shinsegaetvshopping.com/display/detail/1001327260
현대홈쇼핑	20260628	01:30	02:20	50	세인트프랑 에스테틱 대용량 크림 매니아패키지	세인트프랑	세인트프랑 에스테틱 대용량 크림 매니아패키지	단순	01:30	02:20	50	81215000	미용	화장품/미용	249000	https://live.ecomm-data.com/report/hsshow/57f6c2d5d9731af122da31588805178e	https://www.hmall.com/md/pda/itemPtc?slitmCd=2250139436&preview=true
쇼핑엔티	20260628	01:32	02:31	59	르까프 26SS 에어리 조거팬츠 4종, 남성	르까프	르까프 26SS 에어리 조거팬츠 4종, 남성	단순	01:32	02:31	59	13283850	의류	스포츠/레저	59000	https://live.ecomm-data.com/report/hsshow/b5a48276d49e9964c7b7095e32c03f59	https://www.shoppingntmall.com/display/goods/27794201
KT알파쇼핑	20260628	01:34	02:38	64	라끄베르_알로에기초세트	방송에서만	라끄베르_알로에기초세트	단순	01:34	02:38	64	15870000	미용	화장품/미용	69000	https://live.ecomm-data.com/report/hsshow/f80c02092bad1ce75c391b6d8b75e0b6	https://m.kshop.co.kr/display/product/8625630
신세계쇼핑	20260628	01:38	02:38	60	[방송에서만 2만원 인하] 블루핏 26SS NEW 하프 데님 2종	블루핏	[방송에서만 2만원 인하] 블루핏 26SS NEW 하프 데님 2종	단순	01:38	02:38	60	24900100	의류	패션의류	49900	https://live.ecomm-data.com/report/hsshow/46ee8986895c68ae66327ddd50cd2be1	https://www.shinsegaetvshopping.com/display/detail/20071370
GS홈쇼핑 마이샵	20260628	01:39	01:50	11	슈링크홈 리프투글로우+젤 2개	슈링크홈	슈링크홈 리프투글로우+젤 2개	단순	01:39	01:50	11	899000		패션잡화	899000	https://live.ecomm-data.com/report/hsshow/c028fe99d9336e3bbae34978ecb400f1	https://www.gsshop.com/prd/prd.gs?prdid=1127026733&brddate=20260628013900&pgmID=13306&ordChannel=WE&tveshop=Y
NS홈쇼핑 샵플러스	20260628	01:42	02:01	19	보람상조1	스마트299	보람상조1	단순	01:42	02:01	19	0		여가/생활편의	0	https://live.ecomm-data.com/report/hsshow/699e3e93cd3eedb817a132705b140790	https://m.nsmall.com/goods/35670727
CJ온스타일 플러스	20260628	01:45	02:45	60	[최초가69,900원] 프렌치 린넨 펄니트 3종	프렌치	[최초가69,900원] 프렌치 린넨 펄니트 3종	복합	01:45	02:45	60	12617800		패션의류	29900	https://live.ecomm-data.com/report/hsshow/c5c3983c504707295f99c993e2a59f3c	https://display.cjonstyle.com/p/item/2054940921
GS홈쇼핑 마이샵	20260628	01:50	02:31	41	[런칭69,900원]26SS최신상 루시헨느 썸머 란쥬 5종	26SS최신상	[런칭69,900원]26SS최신상 루시헨느 썸머 란쥬 5종	단순	01:50	02:31	41	9284500		패션의류	59900	https://live.ecomm-data.com/report/hsshow/513e762fdefe12f6588bc5294d926ec5	https://www.gsshop.com/prd/prd.gs?prdid=1110373151&brddate=20260630041300&pgmID=6753&ordChannel=WE&tveshop=Y
