channel	date	broadcast_start	broadcast_end	duration_min	pgm_title	brand	item_name	type	item_start	item_end	item_duration_min	sales_amt	category	lavangba_category	price	link	product_link
NS홈쇼핑	20260705	01:00	02:01	61	히트상품 앵콜방송1부	히트상품	히트상품 앵콜방송1부	단순	01:00	02:01	61	29675400	일반식품	생활/건강	29900	https://live.ecomm-data.com/report/hsshow/c8cd885d98bd7ed4f3304697bfe08c08	https://m.nsmall.com/goods/36015838
롯데홈쇼핑	20260705	01:00	01:55	55	[닥터루템] ○방송에서만[24박스]이시형 박사의 두뇌엔 PS진 MAX(2g X 15포 X 24박스)	닥터루템	[닥터루템] ○방송에서만[24박스]이시형 박사의 두뇌엔 PS진 MAX(2g X 15포 X 24박스)	단순	01:00	01:55	55	6384000	건강식품	식품	399000	https://live.ecomm-data.com/report/hsshow/d22b6bcd007cbf5c0a052c1a2c1297a1	https://www.lotteimall.com/goods/viewGoodsDetail.lotte?goods_no=12908019
CJ온스타일	20260705	01:00	02:00	60	26SS 투웨이 슬리브리스 블라우스 + 팬츠 (2종)	르네디피	26SS 투웨이 슬리브리스 블라우스 + 팬츠 (2종)	단순	01:00	02:00	60	177509000	의류	패션의류	129900	https://live.ecomm-data.com/report/hsshow/d5bad96e4cda07aefadb4218546e889b	https://display.cjonstyle.com/p/item/2081050759?channelCode=30002002
현대홈쇼핑 플러스샵	20260705	01:00	02:20	80	[추가구성: 오메가3 2박스]뼈엔 엠비피 MBP 12개월분(130mgX30정X12박스)	뼈엔	[추가구성: 오메가3 2박스]뼈엔 엠비피 MBP 12개월분(130mgX30정X12박스)	단순	01:00	02:20	80	20313000		식품	458000	https://live.ecomm-data.com/report/hsshow/d8394f5e5d1b3eceb9c40895f0d7bfb5	https://www.hmall.com/md/pda/itemPtc?slitmCd=2248985620
GS홈쇼핑	20260705	01:05	02:00	55	비에날씬 프로 다이어트 유산균(3박스)	비에날씬	비에날씬 프로 다이어트 유산균(3박스)	단순	01:05	02:00	55	43520000	건강식품	식품	198000	https://live.ecomm-data.com/report/hsshow/133ce5a4b0ccb042d3b473e108a5068b	https://www.gsshop.com/prd/prd.gs?prdid=1061229467&brddate=20260708061500&pgmID=13352&ordChannel=WE&tveshop=Y
현대홈쇼핑	20260705	01:20	02:10	50	[방송에서만]유한양행 혈당유산균 당큐락 9개월+당큐락 플러스 추가구성	유한양행	[방송에서만]유한양행 혈당유산균 당큐락 9개월+당큐락 플러스 추가구성	단순	01:20	02:10	50	33136000	건강식품	식품	546000	https://live.ecomm-data.com/report/hsshow/a2de0a52fb1a9f96ba1b8e90a3f0138b	https://www.hmall.com/md/pda/itemPtc?slitmCd=2232870120&preview=true
롯데원티비	20260705	01:20	02:00	40	[방송에서만] 착한 곡물로 만든 통팥앙금 저당 쑥찰떡 40g*10개*5팩, 총 50개	착한	[방송에서만] 착한 곡물로 만든 통팥앙금 저당 쑥찰떡 40g*10개*5팩, 총 50개	단순	01:20	02:00	40	4389000		식품	39900	https://live.ecomm-data.com/report/hsshow/cca8bcc0e91a6930dc5fc25d173454ba	https://www.lotteimall.com/goods/viewGoodsDetail.lotte?goods_no=12871932
SK스토아	20260705	01:21	02:01	40	[방송에서만][패키지박스]유한양행 와이즈바이옴 케어 당큐락 9개월분+당큐락 플러스(소비기한 26년 11월까지) 1개월분 | 원산지 : 상품정보 참조	와이즈바이옴	[방송에서만][패키지박스]유한양행 와이즈바이옴 케어 당큐락 9개월분+당큐락 플러스(소비기한 26년 11월까지) 1개월분 | 원산지 : 상품정보 참조	단순	01:21	02:01	40	35794000	건강식품	식품	546000	https://live.ecomm-data.com/report/hsshow/8f8787066f953a79f9965ef17b471618	https://www.skstoa.com/display/goods/64444556
쇼핑엔티	20260705	01:31	02:31	60	슈틸루스터 냉감 터보 선풍기베스트 1종(배터리포함), 남녀공용 (ST-FV100)	슈틸루스터	슈틸루스터 냉감 터보 선풍기베스트 1종(배터리포함), 남녀공용 (ST-FV100)	단순	01:31	02:31	60	9231150	미용	패션의류	79000	https://live.ecomm-data.com/report/hsshow/1dcdd911d7f30b04ae487452a618e6bc	https://www.shoppingntmall.com/display/goods/28067188
KT알파쇼핑	20260705	01:34	02:38	64	슈리오_샌들(트위스트)	슈리오	슈리오_샌들(트위스트)	단순	01:34	02:38	64	20511400	잡화/주얼리	패션잡화	59800	https://live.ecomm-data.com/report/hsshow/a2bdbe0ccf400d59e13e201d65e2b3a6	https://m.kshop.co.kr/display/product/9120611
공영쇼핑	20260705	01:35	02:30	55	국내산 반건조농어 3kg 6팩	국내산	국내산 반건조농어 3kg 6팩	단순	01:35	02:30	55	17564800	일반식품	식품	49900	https://live.ecomm-data.com/report/hsshow/22290ecccd0e47e8be668be79dafb69a	https://www.gongyoungshop.kr/goods/selectGoodsDetail.do?prdId=11904655
신세계쇼핑	20260705	01:38	02:38	60	(최신상/방송에서만 10박스 더!)[박소현 레몬즙][홀베리/30박스]홀베리 유기농 레몬즙 20+10박스 (총 300포)	홀베리	(최신상/방송에서만 10박스 더!)[박소현 레몬즙][홀베리/30박스]홀베리 유기농 레몬즙 20+10박스 (총 300포)	단순	01:38	02:38	60	15090000	건강식품	식품	198000	https://live.ecomm-data.com/report/hsshow/18be8f53885edcc87bce949e87d2a0b3	https://www.shinsegaetvshopping.com/display/detail/1000193224
GS홈쇼핑 마이샵	20260705	01:39	01:44	5	아이스텍(ICE-TEC) 더냉감 싱글세트(기절베개2+냉감패드1)	아이스텍	아이스텍(ICE-TEC) 더냉감 싱글세트(기절베개2+냉감패드1)	단순	01:39	01:44	5	0		가구/인테리어	69900	https://live.ecomm-data.com/report/hsshow/cbec7894ecf595d986996b52abd68456	https://www.gsshop.com/prd/prd.gs?prdid=1126718455&brddate=20260711143700&pgmID=6740&ordChannel=WE&tveshop=Y
NS홈쇼핑 샵플러스	20260705	01:42	02:01	19	보람상조1	스마트299	보람상조1	단순	01:42	02:01	19	0		여가/생활편의	0	https://live.ecomm-data.com/report/hsshow/6cf9085adec9ac2afc1180648ee21722	https://m.nsmall.com/goods/35670727
GS홈쇼핑 마이샵	20260705	01:44	01:50	6	쿼드쎄라 펜타 F1 패키지	쿼드쎄라	쿼드쎄라 펜타 F1 패키지	단순	01:44	01:50	6	0		디지털/가전	870000	https://live.ecomm-data.com/report/hsshow/2ecb2a4fe85d82a735cb0a6c76c3dc21	https://www.gsshop.com/prd/prd.gs?prdid=1127765132&brddate=20260707020500&pgmID=6737&ordChannel=WE&tveshop=Y
CJ온스타일 플러스	20260705	01:45	02:15	30	이태리직수입 스페셜에디션 플랩백	이태리직수입	이태리직수입 스페셜에디션 플랩백	단순	01:45	02:15	30	2392000		패션잡화	299000	https://live.ecomm-data.com/report/hsshow/4740aaa96cc3967b67ff7d45abc3df3c	https://display.cjonstyle.com/p/item/2071999822
GS홈쇼핑 마이샵	20260705	01:50	02:10	20	[습기제로]NEW 200g 대용량 제습제 40개(스탠드형*28개+옷걸이형*12개)	NEW	[습기제로]NEW 200g 대용량 제습제 40개(스탠드형*28개+옷걸이형*12개)	단순	01:50	02:10	20	4120700		생활/건강	39900	https://live.ecomm-data.com/report/hsshow/850d985d3705ee401ca09b7e9be386ef	https://www.gsshop.com/prd/prd.gs?prdid=1053837358&brddate=20260713135700&pgmID=6742&ordChannel=WE&tveshop=Y
롯데홈쇼핑	20260705	01:55	02:25	30	[5리터]이젠쿨 대용량 음식물처리 냉장고(EC-5001)	이젠쿨	[5리터]이젠쿨 대용량 음식물처리 냉장고(EC-5001)	단순	01:55	02:25	30	4512000	가전	디지털/가전	94000	https://live.ecomm-data.com/report/hsshow/81165ba24aab35b4bc46ea05882afdab	https://www.lotteimall.com/goods/viewGoodsDetail.lotte?goods_no=12908355
NS홈쇼핑	20260705	02:00	03:01	61	히트상품 앵콜방송 2부	히트상품	히트상품 앵콜방송 2부	단순	02:00	03:01	61	15691400	일반식품	생활/건강	29900	https://live.ecomm-data.com/report/hsshow/134191681f26a56f0b03b14e2025075b	https://m.nsmall.com/goods/36025718
GS홈쇼핑	20260705	02:00	03:00	60	라삐아프 울100 니트케이프 [런칭 가격 79,900원]	라삐아프	라삐아프 울100 니트케이프 [런칭 가격 79,900원]	단순	02:00	03:00	60	39939900	의류	패션의류	39900	https://live.ecomm-data.com/report/hsshow/278a9616b835a016e78c17491eb8d673	https://www.gsshop.com/prd/prd.gs?prdid=1058159044&brddate=20260705020000&pgmID=9613&ordChannel=WE&tveshop=Y
NS홈쇼핑 샵플러스	20260705	02:00	02:42	42	보람상조2	스마트299	보람상조2	단순	02:00	02:42	42	0		여가/생활편의	0	https://live.ecomm-data.com/report/hsshow/6990bddb401ee6f18e127041c3c0fc5a	https://m.nsmall.com/goods/35670727
롯데원티비	20260705	02:00	02:39	39	[잭니클라우스] ○[잭니클라우스] 26SS 남성 스트레이트 썸머 팬츠 3종	잭니클라우스	[잭니클라우스] ○[잭니클라우스] 26SS 남성 스트레이트 썸머 팬츠 3종	단순	02:00	02:39	39	1584000		패션의류	99000	https://live.ecomm-data.com/report/hsshow/7a78ccd7bd6c66a1d413a9eb64e96d67	https://www.lotteimall.com/goods/viewGoodsDetail.lotte?goods_no=12896971
홈앤쇼핑	20260705	02:00	03:05	65	[꼼빠니아] 26SS 사다리 레이스 블라우스 3종	꼼빠니아	[꼼빠니아] 26SS 사다리 레이스 블라우스 3종	단순	02:00	03:05	65	47741700	의류	패션의류	69900	https://live.ecomm-data.com/report/hsshow/d66db1802fbd13b988d57ef4aa44a9c0	http://www.hnsmall.com/display/goods.do?goods_code=80458941
CJ온스타일	20260705	02:00	02:50	50	스파이더잭 케이블 초고속 충전기 (자석케이블 3개+초고속 충전기 어댑터 2개)	스파이더잭	스파이더잭 케이블 초고속 충전기 (자석케이블 3개+초고속 충전기 어댑터 2개)	단순	02:00	02:50	50	29425600	가전	디지털/가전	39900	https://live.ecomm-data.com/report/hsshow/d7c0c449f6eae28da9927ea1dc3667ec	https://display.cjonstyle.com/p/item/2086001372?channelCode=30002002
SK스토아	20260705	02:01	02:41	40	AGK BLDC 무엽  타워 서큘레이터	AGK	AGK BLDC 무엽  타워 서큘레이터	단순	02:01	02:41	40	5643000	가전	디지털/가전	109000	https://live.ecomm-data.com/report/hsshow/61e50595c1b0f8f05dcfb18189428580	https://www.skstoa.com/display/goods/65019477
현대홈쇼핑	20260705	02:10	03:00	50	[론칭가 69900원]이상봉에디션 26SS 소로나 레이어 블라우스	이상봉	[론칭가 69900원]이상봉에디션 26SS 소로나 레이어 블라우스	단순	02:10	03:00	50	58013100	의류	패션의류	39900	https://live.ecomm-data.com/report/hsshow/3b9e3693eb2c0ddb57f2c94fef9ebaf5	https://www.hmall.com/md/pda/itemPtc?slitmCd=2249534265&preview=true
GS홈쇼핑 마이샵	20260705	02:10	02:31	21	[본사] 필립스 스킨프로 S3885 면도기 + 남성그루밍 세트	필립스	[본사] 필립스 스킨프로 S3885 면도기 + 남성그루밍 세트	단순	02:10	02:31	21	834000		생활/건강	278000	https://live.ecomm-data.com/report/hsshow/78029b3fc5030660340254c35b8d0e3e	https://www.gsshop.com/prd/prd.gs?prdid=1091561299&brddate=20260705021000&pgmID=872&ordChannel=WE&tveshop=Y
CJ온스타일 플러스	20260705	02:15	03:15	60	[최초가 69,900원] 플리츠 하프넥 3종	플리츠	[최초가 69,900원] 플리츠 하프넥 3종	복합	02:15	03:15	60	9298900		패션의류	29900	https://live.ecomm-data.com/report/hsshow/8ef1c8830c761ff3e2d840df5637e988	https://display.cjonstyle.com/p/item/2054940921
현대홈쇼핑 플러스샵	20260705	02:20	02:25	5	리오벨 26 FW 오픈넥 호주산 양모 하프 코트	리오벨	리오벨 26 FW 오픈넥 호주산 양모 하프 코트	단순	02:20	02:25	5	358000		패션의류	179000	https://live.ecomm-data.com/report/hsshow/9d38cce02237551287fa538943b2ac34	https://www.hmall.com/md/pda/itemPtc?slitmCd=2251626322
현대홈쇼핑 플러스샵	20260705	02:25	02:30	5	26SS [오리지날리] 썸머 프린트 팬츠 4종 	26SS	26SS [오리지날리] 썸머 프린트 팬츠 4종 	단순	02:25	02:30	5	49900		패션의류	49900	https://live.ecomm-data.com/report/hsshow/90e80b57e25ac95b8c7172f6b98ab7c7	https://www.hmall.com/md/pda/itemPtc?slitmCd=2251259430
롯데홈쇼핑	20260705	02:25	02:55	30	[코모도] 코모도 26SS 여성 인견 블렌디드 반팔 니트 3종	코모도	[코모도] 코모도 26SS 여성 인견 블렌디드 반팔 니트 3종	단순	02:25	02:55	30	5331100	의류	패션의류	59900	https://live.ecomm-data.com/report/hsshow/c1a38428eb26ffb110b95f0a9e875e71	https://www.lotteimall.com/goods/viewGoodsDetail.lotte?goods_no=12900497
현대홈쇼핑 플러스샵	20260705	02:30	02:35	5	리오벨 26 FW 오픈넥 호주산 양모 하프 코트	리오벨	리오벨 26 FW 오픈넥 호주산 양모 하프 코트	단순	02:30	02:35	5	0		패션의류	179000	https://live.ecomm-data.com/report/hsshow/07f81f7ad541d4e74f4195db26508f95	https://www.hmall.com/md/pda/itemPtc?slitmCd=2251626322
공영쇼핑	20260705	02:30	03:10	40	[마담4060] 인견밴딩팬츠3종	마담4060	[마담4060] 인견밴딩팬츠3종	단순	02:30	03:10	40	12887700	의류	패션의류	39900	https://live.ecomm-data.com/report/hsshow/7b0d43ec607fee3d2442cf3905204312	https://www.gongyoungshop.kr/goods/selectGoodsDetail.do?prdId=11946509
GS홈쇼핑 마이샵	20260705	02:31	02:51	20	푸마 윈디패널 드라이셀 드로즈 패키지 10종	푸마	푸마 윈디패널 드라이셀 드로즈 패키지 10종	단순	02:31	02:51	20	1677200		패션의류	59900	https://live.ecomm-data.com/report/hsshow/4ad4d9b8ea0eb97c6661b04209be667e	https://www.gsshop.com/prd/prd.gs?prdid=1082185744&brddate=20260711025100&pgmID=6753&ordChannel=WE&tveshop=Y
쇼핑엔티	20260705	02:31	03:31	60	종부한상 박리원의 죽엽 갈비탕 10팩 + 2팩 (방송중에만)	종부한상	종부한상 박리원의 죽엽 갈비탕 10팩 + 2팩 (방송중에만)	단순	02:31	03:31	60	5990000	일반식품	식품	59900	https://live.ecomm-data.com/report/hsshow/5bcb347ca4ef9a77064e197e50c4c5f7	https://www.shoppingntmall.com/display/goods/28057826
KT알파쇼핑	20260705	02:34	03:38	64	흥국화재_간병인보험	흥국화재	흥국화재_간병인보험	단순	02:34	03:38	64	0	보험	여가/생활편의	0	https://live.ecomm-data.com/report/hsshow/5318622bd08a9a7ce67050fa7a7c78d7	https://m.kshop.co.kr/display/product/7766080
현대홈쇼핑 플러스샵	20260705	02:35	02:40	5	26SS [오리지날리] 썸머 프린트 팬츠 4종 	26SS	26SS [오리지날리] 썸머 프린트 팬츠 4종 	단순	02:35	02:40	5	249500		패션의류	49900	https://live.ecomm-data.com/report/hsshow/0c895059196b985395b6376581b1e9a0	https://www.hmall.com/md/pda/itemPtc?slitmCd=2251259430
신세계쇼핑	20260705	02:38	03:39	61	(방송에서만) NEW 보랄 쿡앤킵 에어프라이어 (BR-X150AF)	프라이	(방송에서만) NEW 보랄 쿡앤킵 에어프라이어 (BR-X150AF)	단순	02:38	03:39	61	27189000	잡화/주얼리	디지털/가전	159000	https://live.ecomm-data.com/report/hsshow/2ba0cd2e21c3809bdc6344b4e4bb9c7a	https://www.shinsegaetvshopping.com/display/detail/20071126
롯데원티비	20260705	02:39	03:21	42	[게스 언더웨어] 게스 GUESS 남성 하이테크 퓨징 드로즈 8종 + 반팔이너티 1종	게스	[게스 언더웨어] 게스 GUESS 남성 하이테크 퓨징 드로즈 8종 + 반팔이너티 1종	단순	02:39	03:21	42	2723400		패션의류	75650	https://live.ecomm-data.com/report/hsshow/9d1b7331ad6f3553db888606ab503a49	https://www.lotteimall.com/goods/viewGoodsDetail.lotte?goods_no=12880925
현대홈쇼핑 플러스샵	20260705	02:40	02:45	5	리오벨 26 FW 오픈넥 호주산 양모 하프 코트	리오벨	리오벨 26 FW 오픈넥 호주산 양모 하프 코트	단순	02:40	02:45	5	179000		패션의류	179000	https://live.ecomm-data.com/report/hsshow/0dd3b4b1cef28ad541122ccf83cac723	https://www.hmall.com/md/pda/itemPtc?slitmCd=2251626322
NS홈쇼핑 샵플러스	20260705	02:40	03:22	42	오이지1	국내산	오이지1	단순	02:40	03:22	42	7524900		식품	32900	https://live.ecomm-data.com/report/hsshow/e465c99c18ef7ba54f1333e697b803bd	https://m.nsmall.com/goods/35914869
현대홈쇼핑 플러스샵	20260705	02:45	02:50	5	26SS [오리지날리] 썸머 프린트 팬츠 4종 	26SS	26SS [오리지날리] 썸머 프린트 팬츠 4종 	단순	02:45	02:50	5	99800		패션의류	49900	https://live.ecomm-data.com/report/hsshow/588d7c47c7818962c449e6da5fba3530	https://www.hmall.com/md/pda/itemPtc?slitmCd=2251259430
CJ온스타일	20260705	02:50	03:05	15	[최초가 119,000원] 26SS 히든 후드 사파리 점퍼	보르고세시아	[최초가 119,000원] 26SS 히든 후드 사파리 점퍼	단순	02:50	03:05	15	3216800	의류	패션의류	119000	https://live.ecomm-data.com/report/hsshow/64f91b51bc54f60e33cdbd1faad02775	https://display.cjonstyle.com/p/item/2077310397?channelCode=30002002
현대홈쇼핑 플러스샵	20260705	02:50	02:55	5	리오벨 26 FW 오픈넥 호주산 양모 하프 코트	리오벨	리오벨 26 FW 오픈넥 호주산 양모 하프 코트	단순	02:50	02:55	5	179000		패션의류	179000	https://live.ecomm-data.com/report/hsshow/7a690509b52cbdda200d966fe36c23e9	https://www.hmall.com/md/pda/itemPtc?slitmCd=2251626322
GS홈쇼핑 마이샵	20260705	02:51	02:56	5	아이스텍(ICE-TEC) 더냉감 싱글세트(기절베개2+냉감패드1)	아이스텍	아이스텍(ICE-TEC) 더냉감 싱글세트(기절베개2+냉감패드1)	단순	02:51	02:56	5	0		가구/인테리어	69900	https://live.ecomm-data.com/report/hsshow/0ae769f114169b1916606e6857875f75	https://www.gsshop.com/prd/prd.gs?prdid=1126718455&brddate=20260711143700&pgmID=6740&ordChannel=WE&tveshop=Y
현대홈쇼핑 플러스샵	20260705	02:55	03:00	5	26SS [오리지날리] 썸머 프린트 팬츠 4종 	26SS	26SS [오리지날리] 썸머 프린트 팬츠 4종 	단순	02:55	03:00	5	99800		패션의류	49900	https://live.ecomm-data.com/report/hsshow/cf73875f09aea434d502283edd986137	https://www.hmall.com/md/pda/itemPtc?slitmCd=2251259430
롯데홈쇼핑	20260705	02:55	03:25	30	[테이핑테크] ○방송에서만1+1○ [여성용] 바른자세 테이핑웨어 시즌2 2종세트	테이핑테크	[테이핑테크] ○방송에서만1+1○ [여성용] 바른자세 테이핑웨어 시즌2 2종세트	단순	02:55	03:25	30	2368200	의류	스포츠/레저	69800	https://live.ecomm-data.com/report/hsshow/fb692e40d9fc251a2c90ff44de46050b	https://www.lotteimall.com/goods/viewGoodsDetail.lotte?goods_no=12889812
GS홈쇼핑 마이샵	20260705	02:56	03:01	5	쿼드쎄라 펜타 F1 패키지	쿼드쎄라	쿼드쎄라 펜타 F1 패키지	단순	02:56	03:01	5	2610000		디지털/가전	870000	https://live.ecomm-data.com/report/hsshow/58ceae50c384fd3feb301b4e0122d235	https://www.gsshop.com/prd/prd.gs?prdid=1127765132&brddate=20260707020500&pgmID=6737&ordChannel=WE&tveshop=Y
GS홈쇼핑	20260705	03:00	03:30	30	쏘울 25FW 라쿤 이중직 니트 코트[런칭 가격259,900원]	쏘울	쏘울 25FW 라쿤 이중직 니트 코트[런칭 가격259,900원]	단순	03:00	03:30	30	32531300	의류	패션의류	149900	https://live.ecomm-data.com/report/hsshow/69682d05a6cc41725609dbf18ff8bf94	https://www.gsshop.com/prd/prd.gs?prdid=1090988212&brddate=20260707040000&pgmID=9613&ordChannel=WE&tveshop=Y
현대홈쇼핑	20260705	03:00	03:30	30	플리츠미 26SS 슈링크 코튼 블라우스	플리츠미	플리츠미 26SS 슈링크 코튼 블라우스	단순	03:00	03:30	30	22695000	의류	패션의류	89000	https://live.ecomm-data.com/report/hsshow/7691c8818398423e71b2e3c04917b59f	https://www.hmall.com/md/pda/itemPtc?slitmCd=2251046145&preview=true
현대홈쇼핑 플러스샵	20260705	03:00	03:10	10	리오벨 26 FW 오픈넥 호주산 양모 하프 코트	리오벨	리오벨 26 FW 오픈넥 호주산 양모 하프 코트	단순	03:00	03:10	10	-179000		패션의류	179000	https://live.ecomm-data.com/report/hsshow/dec2043e1dbff0c97312273a81f56a9b	https://www.hmall.com/md/pda/itemPtc?slitmCd=2251626322
NS홈쇼핑	20260705	03:00	04:01	61	히트상품 앵콜방송3부	히트상품	히트상품 앵콜방송3부	단순	03:00	04:01	61	7133800	일반식품	식품	198000	https://live.ecomm-data.com/report/hsshow/f6d29de41d41f9d4acb0aa73ecb1757a	https://m.nsmall.com/goods/35908863
GS홈쇼핑 마이샵	20260705	03:01	03:06	5	세포랩 하이드레이션	세포랩	세포랩 하이드레이션	단순	03:01	03:06	5	2023000		화장품/미용	289000	https://live.ecomm-data.com/report/hsshow/9957860a004121c238ed37304e052993	https://www.gsshop.com/prd/prd.gs?prdid=1128066873&brddate=20260706042300&pgmID=6737&ordChannel=WE&tveshop=Y
