channel	date	broadcast_start	broadcast_end	duration_min	pgm_title	brand	item_name	type	item_start	item_end	item_duration_min	sales_amt	category	lavangba_category	price	link	product_link
SK스토아	20260710	11:31	12:31	60	(방송에서만 반값세일) 아이클리어 루테인지아잔틴 아스타잔틴 미니 12개월분 (12박스) | 원산지 : 상품정보 참조	아스타	(방송에서만 반값세일) 아이클리어 루테인지아잔틴 아스타잔틴 미니 12개월분 (12박스) | 원산지 : 상품정보 참조	단순	11:31	12:31	60	31034000	건강식품	식품	119000	https://live.ecomm-data.com/report/hsshow/04484db6a5fd4f55452dec75357a1c5b	https://www.skstoa.com/display/goods/63470282
신세계쇼핑	20260710	11:32	12:33	61	(방송에서만) HLB제약 양태반 프리미엄 골드 320(3박스, 총 90병)	HLB제약	(방송에서만) HLB제약 양태반 프리미엄 골드 320(3박스, 총 90병)	단순	11:32	12:33	61	56018900	건강식품	식품	169000	https://live.ecomm-data.com/report/hsshow/85f9928c87b66579e4910dca91da80d2	https://www.shinsegaetvshopping.com/display/detail/1001326706
현대홈쇼핑	20260710	11:35	12:35	60	머티리얼랩 26SS 이집트GIZA코튼 스트라이프 반팔 니트	머티리얼랩	머티리얼랩 26SS 이집트GIZA코튼 스트라이프 반팔 니트	단순	11:35	12:35	60	180067000	의류	패션의류	79000	https://live.ecomm-data.com/report/hsshow/052f079d97adbaa8599a249439ada703	https://www.hmall.com/md/pda/itemPtc?slitmCd=2249194208&preview=true
NS홈쇼핑	20260710	11:35	12:36	61	마이어전동채칼	마이어	마이어전동채칼	단순	11:35	12:36	61	35199700	가전	디지털/가전	89900	https://live.ecomm-data.com/report/hsshow/56f706bb4b12f7f21fdff944fe6e3bbf	https://m.nsmall.com/goods/36038620
공영쇼핑	20260710	11:35	12:40	65	2026 농협 햇 감자 10kg*1박스	2026	2026 농협 햇 감자 10kg*1박스	단순	11:35	12:40	65	65054900	미용	식품	27900	https://live.ecomm-data.com/report/hsshow/58121a3d5c15f40c112967a77bb2779c	https://www.gongyoungshop.kr/goods/selectGoodsDetail.do?prdId=11950339
쇼핑엔티	20260710	11:35	12:35	60	[50％세일] H뉴트리디데이 시그니처 콜라겐 글루타치온 8병 (16개월분)	뉴트리	[50％세일] H뉴트리디데이 시그니처 콜라겐 글루타치온 8병 (16개월분)	단순	11:35	12:35	60	24198000	건강식품	식품	109000	https://live.ecomm-data.com/report/hsshow/91fdfa6d3bd83473ea57d40acf0681f7	https://www.shoppingntmall.com/display/goods/26499761
GS홈쇼핑	20260710	11:35	13:30	115	쏘내추럴 26SS 프렌치 린넨 텐셀 에어리 점퍼	쏘내추럴	쏘내추럴 26SS 프렌치 린넨 텐셀 에어리 점퍼	단순	11:35	13:30	115	280788500	의류	패션의류	69900	https://live.ecomm-data.com/report/hsshow/9dbeb74bc59de76d7ccff3b5f1ef2367	https://www.gsshop.com/prd/prd.gs?prdid=1107870704&brddate=20260710113500&pgmID=13392&ordChannel=WE&tveshop=Y
롯데홈쇼핑	20260710	11:35	12:35	60	[삭루츠] 벨로엔 자동 우양산 2종 세트	삭루츠	[삭루츠] 벨로엔 자동 우양산 2종 세트	단순	11:35	12:35	60	75321500	잡화/주얼리	패션의류	69900	https://live.ecomm-data.com/report/hsshow/9fae1f80659b34b8c85197c6efc4d482	https://www.lotteimall.com/goods/viewGoodsDetail.lotte?goods_no=12905663
홈앤쇼핑	20260710	11:35	12:40	65	(더블/화이트)[신일] 리본팬 써큘레이터 SIF-H14RBF	신일	(더블/화이트)[신일] 리본팬 써큘레이터 SIF-H14RBF	단순	11:35	12:40	65	69990000	가전	디지털/가전	318000	https://live.ecomm-data.com/report/hsshow/b1a744c39e7d5b8de69d7bb492361995	http://www.hnsmall.com/display/goods.do?goods_code=81577912
CJ온스타일	20260710	11:35	12:35	60	[최초가69,900원] 26SS 올데이코어 린넨 코튼 티셔츠 5종	더엣지	[최초가69,900원] 26SS 올데이코어 린넨 코튼 티셔츠 5종	단순	11:35	12:35	60	195565500	의류	패션의류	39900	https://live.ecomm-data.com/report/hsshow/b94488c3871bfce818818faa5858e058	https://display.cjonstyle.com/p/item/2088026018?channelCode=30002002
GS홈쇼핑 마이샵	20260710	11:36	12:36	60	산지애 사과 5.4kg (2.7kg*2박스)	산지애	산지애 사과 5.4kg (2.7kg*2박스)	복합	11:36	12:36	60	56479200		식품	69900	https://live.ecomm-data.com/report/hsshow/919b1ed0b1337369c1cdd864b24e6bce	https://www.gsshop.com/prd/prd.gs?prdid=1042000967&brddate=20260715173800&pgmID=13463&ordChannel=WE&tveshop=Y
롯데원티비	20260710	11:41	12:41	60	[4개 세트]ALL NEW 퍼펙트 어깨편한 기절베개	ALL	[4개 세트]ALL NEW 퍼펙트 어깨편한 기절베개	단순	11:41	12:41	60	16162900		가구/인테리어	59900	https://live.ecomm-data.com/report/hsshow/2358d6baad0d83394fda8c81391b5fee	https://www.lotteimall.com/goods/viewGoodsDetail.lotte?goods_no=12909247
NS홈쇼핑 샵플러스	20260710	11:41	12:43	62	한국금자산1	KGAM	한국금자산1	단순	11:41	12:43	62	51327000		패션잡화	2150000	https://live.ecomm-data.com/report/hsshow/45d2982e803d9e2b74c808c611842e42	https://m.nsmall.com/goods/36046756
CJ온스타일 플러스	20260710	11:45	12:45	60	[상시가 239,000원] ESCADA 26SS 썸머 샤이닝 셋업 SET (후디집업+팬츠)	ESCADA	[상시가 239,000원] ESCADA 26SS 썸머 샤이닝 셋업 SET (후디집업+팬츠)	단순	11:45	12:45	60	129274000		패션의류	129000	https://live.ecomm-data.com/report/hsshow/a56330f4ebe5b5c65f59893bfac19244	https://display.cjonstyle.com/p/item/2082476702
현대홈쇼핑 플러스샵	20260710	12:20	13:00	40	[우노데베인떼] 클라우드 백 + 양우산 2종 (작가 콜라보)	클라우드	[우노데베인떼] 클라우드 백 + 양우산 2종 (작가 콜라보)	복합	12:20	13:00	40	18459200		패션잡화	62900	https://live.ecomm-data.com/report/hsshow/ef32e7f25c28afb0e17a6384397db300	https://www.hmall.com/md/pda/itemPtc?slitmCd=2251337990
KT알파쇼핑	20260710	12:31	13:33	62	팔레오_알부민	팔레오	팔레오_알부민	단순	12:31	13:33	62	17622000	건강식품	식품	198000	https://live.ecomm-data.com/report/hsshow/02d3205c5b87ff4099f6460cbebc1f35	https://m.kshop.co.kr/display/product/9542085
SK스토아	20260710	12:31	13:31	60	○(무)AIA원스톱프리미엄암보험(갱신형)(IH저압압력솥+프라이팬2종세트)	프라이	○(무)AIA원스톱프리미엄암보험(갱신형)(IH저압압력솥+프라이팬2종세트)	단순	12:31	13:31	60	0	보험	여가/생활편의	0	https://live.ecomm-data.com/report/hsshow/7b95c6532d874888d11558aadb5e5c89	https://www.skstoa.com/display/goods/57129942
SK스토아	20260710	12:31	13:31	60	(최대용량)(방송에서만)에코센스 히트락 올트라이탄 밀폐용기 14종	에코센스	(최대용량)(방송에서만)에코센스 히트락 올트라이탄 밀폐용기 14종	단순	12:31	13:31	60	51311400	리빙/주방	생활/건강	79800	https://live.ecomm-data.com/report/hsshow/ed2b3015813aab00356915635bfb8d1a	https://www.skstoa.com/display/goods/62653698
신세계쇼핑	20260710	12:33	13:34	61	[499특가] 마미케어 들깨미백앰플 마스크팩 50매 + 체험분 1매	마미케어	[499특가] 마미케어 들깨미백앰플 마스크팩 50매 + 체험분 1매	단순	12:33	13:34	61	53853400	미용	화장품/미용	49900	https://live.ecomm-data.com/report/hsshow/0e69b68d77b55debb1c8387199711b2f	https://www.shinsegaetvshopping.com/display/detail/1001557923
