channel	date	broadcast_start	broadcast_end	duration_min	pgm_title	brand	item_name	type	item_start	item_end	item_duration_min	sales_amt	category	lavangba_category	price	link	product_link
SK스토아	20260623	00:31	01:31	60	[방송에서만][패키지박스]유한양행 와이즈바이옴 케어 당큐락 9개월분+당큐락 플러스(소비기한 26년 11월까지) 1개월분 | 원산지 : 상품정보 참조	유한양행	[방송에서만][패키지박스]유한양행 와이즈바이옴 케어 당큐락 9개월분+당큐락 플러스(소비기한 26년 11월까지) 1개월분 | 원산지 : 상품정보 참조	복합	00:31	01:31	60	16510000		식품	526000	https://live.ecomm-data.com/report/hsshow/56de437eaa717f20eb23288a097d03b5	https://www.skstoa.com/display/goods/64444556
KT알파쇼핑	20260623	00:36	01:38	62	새미보이트_자켓+탑+팬츠(26SS)	새미보이트	새미보이트_자켓+탑+팬츠(26SS)	단순	00:36	01:38	62	34391000		패션의류	69300	https://live.ecomm-data.com/report/hsshow/a9c08babd5a72ebeccc13e794c7a6751	https://m.kshop.co.kr/display/product/8509956
신세계쇼핑	20260623	00:37	01:38	61	1000492883 라이나 전에없던 치매간병보험(0401.김)	0401.김	1000492883 라이나 전에없던 치매간병보험(0401.김)	단순	00:37	01:38	61	0		도서	0	https://live.ecomm-data.com/report/hsshow/d8e9bcaecbdc6a75de282e7f36c95d08	https://www.shinsegaetvshopping.com/display/detail/1000492883
GS홈쇼핑 마이샵	20260623	00:38	01:39	61	욕실의여왕 고체형 실내 탈취제 싱글세트 총 6개 (블랙체리향 2개 / 라벤더향 2개 / 클린코튼향 2개)	욕실의여왕	욕실의여왕 고체형 실내 탈취제 싱글세트 총 6개 (블랙체리향 2개 / 라벤더향 2개 / 클린코튼향 2개)	단순	00:38	01:39	61	24005300		생활/건강	55800	https://live.ecomm-data.com/report/hsshow/bbfc981492ef211d9f5decdbbaee2d52	https://www.gsshop.com/prd/prd.gs?prdid=1101885918&brddate=20260623003800&pgmID=6742&ordChannel=WE&tveshop=Y
롯데원티비	20260623	00:40	01:20	40	[보원] ☆방송중에만 풀세트☆ 근육통 완화 의료용 자석 허리보호대 1개 + 무릎보호대 2개(M/L 선택) 	☆방송중에만	[보원] ☆방송중에만 풀세트☆ 근육통 완화 의료용 자석 허리보호대 1개 + 무릎보호대 2개(M/L 선택) 	복합	00:40	01:20	40	0		생활/건강	99000	https://live.ecomm-data.com/report/hsshow/4fd45d9bbc44775685c2fcebdc8c0f89	https://www.lotteimall.com/goods/viewGoodsDetail.lotte?goods_no=12887174
NS홈쇼핑 샵플러스	20260623	00:42	01:43	61	도어락1	더프라임	도어락1	단순	00:42	01:43	61	10891000		디지털/가전	279000	https://live.ecomm-data.com/report/hsshow/5704283a3fccd49546dff9d06e411eae	https://m.nsmall.com/goods/35928077
CJ온스타일 플러스	20260623	00:45	01:45	60	슈퍼킹 시어서커 워싱 스프레드세트	슈퍼킹	슈퍼킹 시어서커 워싱 스프레드세트	복합	00:45	01:45	60	21347300		가구/인테리어	99900	https://live.ecomm-data.com/report/hsshow/1ecef4c38ba02cde868ab3542f835fb1	https://display.cjonstyle.com/p/item/2058109834
쇼핑엔티	20260623	00:52	01:52	60	[50％세일] 골드 카무트 효소 12박스 +  파로누룽지 1박스(10봉) + 저당밥솥 	골드	[50％세일] 골드 카무트 효소 12박스 +  파로누룽지 1박스(10봉) + 저당밥솥 	단순	00:52	01:52	60	12474000		식품	198000	https://live.ecomm-data.com/report/hsshow/18a9b7be5c02f3491726fbb46f6858f4	https://www.shoppingntmall.com/display/goods/27773986
CJ온스타일	20260623	01:00	02:00	60	[CJ단독/우주최저가/전체매진신화] EOA 풀텐자 + 부스팅 젤 2개 + 포토리뷰시 부스팅 젤 1개	Replay Best	[CJ단독/우주최저가/전체매진신화] EOA 풀텐자 + 부스팅 젤 2개 + 포토리뷰시 부스팅 젤 1개	단순	01:00	02:00	60	20481000	미용	화장품/미용	449000	https://live.ecomm-data.com/report/hsshow/291c4ff7f645853dec595e75c3f5bdd9	https://display.cjonstyle.com/p/item/2083415532?channelCode=30002002
롯데홈쇼핑	20260623	01:00	01:55	55	[위바이옴] ◇[방송에서만 1박스 더][패밀리] NEW 두뇌엔 닥터 PS 맥스 (2g*30포*10박스)	위바이옴	[위바이옴] ◇[방송에서만 1박스 더][패밀리] NEW 두뇌엔 닥터 PS 맥스 (2g*30포*10박스)	단순	01:00	01:55	55	0	건강식품	식품	484000	https://live.ecomm-data.com/report/hsshow/41c1bd1d02e853e6bd729c15fe701ce0	https://www.lotteimall.com/goods/viewGoodsDetail.lotte?goods_no=12909012
현대홈쇼핑	20260623	01:00	02:00	60	테팔 와이드 플랜차 그릴	테팔	와이드 플랜차 그릴	복합	01:00	02:00	60	6177000	가전	디지털/가전	258000	https://live.ecomm-data.com/report/hsshow/69d58fcf048a2243919b71206c54f2ab	https://www.hmall.com/md/pda/itemPtc?slitmCd=2242441968&preview=true
현대홈쇼핑	20260623	01:00	02:00	60	테팔 와이드 플랜차 그릴	심플휴먼	디럭스 와이드 식기건조대 풀세트	복합	01:00	02:00	60	11160000	리빙/주방	디지털/가전	279000	https://live.ecomm-data.com/report/hsshow/69d58fcf048a2243919b71206c54f2ab	https://www.hmall.com/md/pda/itemPtc?slitmCd=2251457127&preview=true
NS홈쇼핑	20260623	01:00	02:01	61	히트상품 앵콜방송1부	두뇌엔	히트상품 앵콜방송1부	단순	01:00	02:01	61	14514000		식품	484000	https://live.ecomm-data.com/report/hsshow/7a91755acf58e1c1afb36995373b92c6	https://m.nsmall.com/goods/35903228
홈앤쇼핑	20260623	01:00	02:00	60	[상반기결산특집] [추가 뽑화9팩] 헬로키티  골드라벨 2팩 +썸머패키지 팝업6팩+키친타올 6팩+뽑아쓰는화장지9팩(직매입)	헬로키티	[상반기결산특집] [추가 뽑화9팩] 헬로키티  골드라벨 2팩 +썸머패키지 팝업6팩+키친타올 6팩+뽑아쓰는화장지9팩(직매입)	단순	01:00	02:00	60	32435000		생활/건강	49900	https://live.ecomm-data.com/report/hsshow/9b2c68131fc7923741a05c8543920b07	http://www.hnsmall.com/display/goods.do?goods_code=79541177
공영쇼핑	20260623	01:00	02:00	60	[밤뜨래] 우리나라 맛밤 21봉	우리나라	[밤뜨래] 우리나라 맛밤 21봉	단순	01:00	02:00	60	32079600		식품	0	https://live.ecomm-data.com/report/hsshow/c91fc5431290d3606c7e63d4c2cff6e1	https://www.gongyoungshop.kr/goods/selectGoodsDetail.do?prdId=11948068
GS홈쇼핑	20260623	01:00	02:00	60	[유한양행]혈당유산균 HAC01 와이즈바이옴 당큐락 3개월	혈당유산균	[유한양행]혈당유산균 HAC01 와이즈바이옴 당큐락 3개월	단순	01:00	02:00	60	40410000	건강식품	식품	526000	https://live.ecomm-data.com/report/hsshow/e61003140161bbda927c1c2a8461adb1	https://www.gsshop.com/prd/prd.gs?prdid=1123204880&brddate=20260623010000&pgmID=13352&ordChannel=WE&tveshop=Y
롯데원티비	20260623	01:20	02:00	40	[질경이] ☆방송에서만 무료체험☆ 질경이 모닝폼워시 150g x 5통	☆방송에서만	[질경이] ☆방송에서만 무료체험☆ 질경이 모닝폼워시 150g x 5통	단순	01:20	02:00	40	2276200		생활/건강	59900	https://live.ecomm-data.com/report/hsshow/a62082230d6079bba79b5d86f4a4db7c	https://www.lotteimall.com/goods/viewGoodsDetail.lotte?goods_no=12889992
현대홈쇼핑 플러스샵	20260623	01:20	02:00	40	[종근당건강] 아이클리어 루테인지아잔틴 아스타잔틴 미니 12개월분	아이클리어	[종근당건강] 아이클리어 루테인지아잔틴 아스타잔틴 미니 12개월분	단순	01:20	02:00	40	2360000		식품	295000	https://live.ecomm-data.com/report/hsshow/cb78d36d9657fd272b9f4a8b995bfef3	https://www.hmall.com/md/pda/itemPtc?slitmCd=2250916886
