channel	date	broadcast_start	broadcast_end	duration_min	pgm_title	brand	item_name	type	item_start	item_end	item_duration_min	sales_amt	category	lavangba_category	price	link	product_link
현대홈쇼핑 플러스샵	20260616	00:20	01:20	60	[TINASHE] 티나쉐 인견 프린트 라운지웨어 5종 (원피스+반팔셋업+나시셋업) (L501)	티나쉐	[TINASHE] 티나쉐 인견 프린트 라운지웨어 5종 (원피스+반팔셋업+나시셋업) (L501)	단순	00:20	01:20	60	30084600		패션의류	39900	https://live.ecomm-data.com/report/hsshow/ae4d21bdd585d293e1d8862756d903fd	https://www.hmall.com/md/pda/itemPtc?slitmCd=2233992684
SK스토아	20260616	00:31	01:31	60	(1+1세트) 소옥 암막 자외선차단 양우산 2개 (하루+산책)	소옥	(1+1세트) 소옥 암막 자외선차단 양우산 2개 (하루+산책)	단순	00:31	01:31	60	19061800		생활/건강	49900	https://live.ecomm-data.com/report/hsshow/4a46f66bab8c7b19f1131147ae42f203	https://www.skstoa.com/display/goods/61034056
쇼핑엔티	20260616	00:32	01:32	60	(50프로 세일) 블라우풍트 음성증폭기+ 보조배터리 증정	블라우풍트	(50프로 세일) 블라우풍트 음성증폭기+ 보조배터리 증정	단순	00:32	01:32	60	15760500		디지털/가전	189500	https://live.ecomm-data.com/report/hsshow/37e045b5ca1dd40d3289f0acdcaea8f9	https://www.shoppingntmall.com/display/goods/28046006
KT알파쇼핑	20260616	00:35	01:38	63	레이델_폴리코사놀	레이델	레이델_폴리코사놀	단순	00:35	01:38	63	41359000		식품	499000	https://live.ecomm-data.com/report/hsshow/916c743737e0f3ecc22f5805e907aafa	https://m.kshop.co.kr/display/product/8736360
신세계쇼핑	20260616	00:37	01:38	61	[26SS최신상] 블루핏 26SS 에어로 팬츠 3종	블루핏	[26SS최신상] 블루핏 26SS 에어로 팬츠 3종	단순	00:37	01:38	61	22071400		패션의류	79900	https://live.ecomm-data.com/report/hsshow/9a4a7bd581e45ec2d567c7092f99b75f	https://www.shinsegaetvshopping.com/display/detail/20071384
GS홈쇼핑 마이샵	20260616	00:38	01:39	61	이지듀 기미앰플 시카에디션 15ml*6 + 시카토너 130ml*1 + 시카겔패치*1박스(4매)	이지듀	이지듀 기미앰플 시카에디션 15ml*6 + 시카토너 130ml*1 + 시카겔패치*1박스(4매)	단순	00:38	01:39	61	14173800		화장품/미용	149000	https://live.ecomm-data.com/report/hsshow/d9a82f25d1b37463821d70c95415a275	https://www.gsshop.com/prd/prd.gs?prdid=1124206157&brddate=20260703193800&pgmID=6737&ordChannel=WE&tveshop=Y
롯데원티비	20260616	00:40	01:20	40	[비비큐] BBQ 통닭다리 바베큐(로스트갈릭맛 9팩, 매콤달콤맛 9팩), 총170gx18팩	BBQ	[비비큐] BBQ 통닭다리 바베큐(로스트갈릭맛 9팩, 매콤달콤맛 9팩), 총170gx18팩	단순	00:40	01:20	40	4263900		식품	69900	https://live.ecomm-data.com/report/hsshow/108c50a05451cd5ca30a3b0bcdc8714c	https://www.lotteimall.com/goods/viewGoodsDetail.lotte?goods_no=12774497
NS홈쇼핑 샵플러스	20260616	00:42	01:43	61	내입에사과1	내입에사과	내입에사과1	단순	00:42	01:43	61	10866800		식품	29900	https://live.ecomm-data.com/report/hsshow/28c2cbb57c922b72069c7fa5c411a982	https://m.nsmall.com/goods/35997060
CJ온스타일 플러스	20260616	00:45	01:45	60	26SS 썸머 메쉬 스니커즈	26SS	26SS 썸머 메쉬 스니커즈	단순	00:45	01:45	60	19397000		패션잡화	119000	https://live.ecomm-data.com/report/hsshow/9ae46a290344749e58da35c4a219df0b	https://display.cjonstyle.com/p/item/2082973609
홈앤쇼핑	20260616	01:00	01:30	30	[방송에서만 2박스 더] 원데이즈유 오쏘쿨 마스크팩 (25ml)x5매 7박스	원데이즈유	[방송에서만 2박스 더] 원데이즈유 오쏘쿨 마스크팩 (25ml)x5매 7박스	단순	01:00	01:30	30	6272000		화장품/미용	49000	https://live.ecomm-data.com/report/hsshow/180bfff6983126b83fdc7658ac92b349	http://www.hnsmall.com/display/goods.do?goods_code=80353347
