channel	date	broadcast_start	broadcast_end	duration_min	pgm_title	brand	item_name	type	item_start	item_end	item_duration_min	sales_amt	category	lavangba_category	price	link	product_link
SK스토아	20260707	00:31	01:31	60	(최다구성) 퍼펙트핏 밀착 거들팬티 11종 패키지	퍼펙트핏	(최다구성) 퍼펙트핏 밀착 거들팬티 11종 패키지	단순	00:31	01:31	60	9017100	미용	패션의류	69900	https://live.ecomm-data.com/report/hsshow/36388b79b4ac5888a2504d15b05f6fe9	https://www.skstoa.com/display/goods/47524337
SK스토아	20260707	00:31	01:31	60	율무팩 180ML 3개 +스파출라 1개	율무팩	율무팩 180ML 3개 +스파출라 1개	단순	00:31	01:31	60	19109600	건강식품	화장품/미용	69800	https://live.ecomm-data.com/report/hsshow/933a88a9457a84bac9acdf00bbf0068b	https://www.skstoa.com/display/goods/59155675
쇼핑엔티	20260707	00:32	01:32	60	26SS ODV 썸머 쿨 팬츠 4종	26SS	26SS ODV 썸머 쿨 팬츠 4종	단순	00:32	01:32	60	16381500	의류	패션의류	49900	https://live.ecomm-data.com/report/hsshow/82513c52fa0ecfbbf3bd6d0588250fd4	https://www.shoppingntmall.com/display/goods/27963058
신세계쇼핑	20260707	00:37	01:38	61	★방송에서만★ [틴톤] 대왕 볼륨 쿠션  5개 용량! (본품*2 + 리필*2 + 대왕선쿠션)	★방송에서만★	★방송에서만★ [틴톤] 대왕 볼륨 쿠션  5개 용량! (본품*2 + 리필*2 + 대왕선쿠션)	단순	00:37	01:38	61	13490700	미용	화장품/미용	69900	https://live.ecomm-data.com/report/hsshow/a7e731535eb95d4c88bd857d6eff9c15	https://www.shinsegaetvshopping.com/display/detail/1001268158
GS홈쇼핑 마이샵	20260707	00:38	01:39	61	[장윤정 PICK 온가족선쿠션] 리에노 수분 듬뿍 빅선쿠션 5개	리에노	[장윤정 PICK 온가족선쿠션] 리에노 수분 듬뿍 빅선쿠션 5개	단순	00:38	01:39	61	14458000		화장품/미용	148000	https://live.ecomm-data.com/report/hsshow/aefc02bd31a0a6f8f6f0839f91136dc0	https://www.gsshop.com/prd/prd.gs?prdid=1079414995&brddate=20260711113600&pgmID=6737&ordChannel=WE&tveshop=Y
KT알파쇼핑	20260707	00:40	01:43	63	AIA생명_암보험(원스톱)	AIA생명	AIA생명_암보험(원스톱)	단순	00:40	01:43	63	0	보험	여가/생활편의	0	https://live.ecomm-data.com/report/hsshow/0665d9e865ef85d7e312c3218689fee3	https://m.kshop.co.kr/display/product/8525857
롯데원티비	20260707	00:40	02:00	80	[휴렉] 휴렉 지니 음식물 처리기 렌탈 	휴렉	[휴렉] 휴렉 지니 음식물 처리기 렌탈 	단순	00:40	02:00	80	0		디지털/가전	0	https://live.ecomm-data.com/report/hsshow/9395d44b1821f34f909f81a66aa33572	https://www.lotteimall.com/goods/viewGoodsDetail.lotte?goods_no=12891075
NS홈쇼핑 샵플러스	20260707	00:42	01:43	61	LG샤프란1	LG생활건강	LG샤프란1	단순	00:42	01:43	61	11152700		생활/건강	29900	https://live.ecomm-data.com/report/hsshow/d5c0d0cd8725372fcd0f94948374adc8	https://m.nsmall.com/goods/35924723
CJ온스타일 플러스	20260707	00:45	01:45	60	[CJ단독]천혜당 하이드레이션 ORS 8+4+전해질포도당캔디100정	천혜당	[CJ단독]천혜당 하이드레이션 ORS 8+4+전해질포도당캔디100정	단순	00:45	01:45	60	5449000		식품	216000	https://live.ecomm-data.com/report/hsshow/25ad798c3ff8f4e1efa73f1e796491e6	https://display.cjonstyle.com/p/item/2086735255
현대홈쇼핑 플러스샵	20260707	01:00	01:40	40	[추가3박스] 데이즈온 파라다이스 그레인 버닝 6+3박스 (18주분)	데이즈온	[추가3박스] 데이즈온 파라다이스 그레인 버닝 6+3박스 (18주분)	단순	01:00	01:40	40	13653000		식품	248000	https://live.ecomm-data.com/report/hsshow/034dda3bd419cdb601833b4c0dd334d2	https://www.hmall.com/md/pda/itemPtc?slitmCd=2247065384
