channel	date	broadcast_start	broadcast_end	duration_min	pgm_title	brand	item_name	type	item_start	item_end	item_duration_min	sales_amt	category	lavangba_category	price	link	product_link
홈앤쇼핑	20260619	01:00	02:00	60	[시즌3/최신상]블랑로더 판타지 글로우 스킨 쿠션 스페셜  패키지 (본품 2개 + 리필 4개 + 퍼프 3개)	블랑로더	[시즌3/최신상]블랑로더 판타지 글로우 스킨 쿠션 스페셜  패키지 (본품 2개 + 리필 4개 + 퍼프 3개)	단순	01:00	02:00	60	19660200		화장품/미용	89900	https://live.ecomm-data.com/report/hsshow/1dea94f01b13c2bb39c84eaa66e19890	http://www.hnsmall.com/display/goods.do?goods_code=73574958
NS홈쇼핑	20260619	01:00	02:01	61	히트상품 앵콜방송1부	히트상품	히트상품 앵콜방송1부	복합	01:00	02:01	61	31321100		식품	19900	https://live.ecomm-data.com/report/hsshow/265f0b9dad8fc8e6c45d69f6f4655fa2	https://m.nsmall.com/goods/34084816
현대홈쇼핑	20260619	01:00	02:01	61	머티리얼랩 26SS 20데니아 에어리 후드 자켓	머티리얼랩	머티리얼랩 26SS 20데니아 에어리 후드 자켓	단순	01:00	02:01	61	117447000		패션의류	79000	https://live.ecomm-data.com/report/hsshow/4833fb3d0d0c21b9d28af98ae57bdd23	https://www.hmall.com/md/pda/itemPtc?slitmCd=2249194208
CJ온스타일	20260619	01:00	02:00	60	[방송에서만] 황성주 박사의 라이프밀6 + 2박스 + 흔들컵2	황성주	[방송에서만] 황성주 박사의 라이프밀6 + 2박스 + 흔들컵2	단순	01:00	02:00	60	62535000		식품	298000	https://live.ecomm-data.com/report/hsshow/74d25e131aad285219012a50de2e3fef	https://display.cjonstyle.com/p/item/2070030642
공영쇼핑	20260619	01:00	02:00	60	 [ELLE] 엘르 라일라 백팩+크로스백 2종 세트	엘르	 [ELLE] 엘르 라일라 백팩+크로스백 2종 세트	복합	01:00	02:00	60	33331000		패션잡화	0	https://live.ecomm-data.com/report/hsshow/df1cbc7fc60714b423fdddefa86f9b05	https://www.gongyoungshop.kr/goods/selectGoodsDetail.do?prdId=11940885
롯데원티비	20260619	01:20	02:00	40	[LBL] ○(런칭가 69,900원) SUMMER 시어서커 셔링 블라우스 3종	LBL	[LBL] ○(런칭가 69,900원) SUMMER 시어서커 셔링 블라우스 3종	단순	01:20	02:00	40	2565400		패션의류	59900	https://live.ecomm-data.com/report/hsshow/0a89ba8ebc1eb7e34c4b942794a9ed03	https://www.lotteimall.com/goods/viewGoodsDetail.lotte?goods_no=12910848
현대홈쇼핑 플러스샵	20260619	01:20	02:00	40	[반값세일][셀렉스] 프로틴 고소한맛 304gx5캔+보틀1개	프로틴	[반값세일][셀렉스] 프로틴 고소한맛 304gx5캔+보틀1개	단순	01:20	02:00	40	6922300		식품	89900	https://live.ecomm-data.com/report/hsshow/e83729d5ff862329e30ea52b1f92cc10	https://www.hmall.com/md/pda/itemPtc?slitmCd=2250312315
SK스토아	20260619	01:31	02:11	40	[방송중에만]●황성주 박사의 1일1생식 라이프밀 6박스+2박스+흔들컵2개● | 원산지 : 상품정보 참조	●황성주	[방송중에만]●황성주 박사의 1일1생식 라이프밀 6박스+2박스+흔들컵2개● | 원산지 : 상품정보 참조	단순	01:31	02:11	40	22352000		식품	298000	https://live.ecomm-data.com/report/hsshow/729e30f4dfa9d734ce6c02cb671b0587	https://www.skstoa.com/display/goods/64021744
쇼핑엔티	20260619	01:32	02:32	60	(방송에서만)뉴 알레스버 독일산 맥주효모+EGF 샴푸 이승연패키지 완벽더블1KG 4통+중용량 4통	방송에서만	(방송에서만)뉴 알레스버 독일산 맥주효모+EGF 샴푸 이승연패키지 완벽더블1KG 4통+중용량 4통	복합	01:32	02:32	60	5592000		디지털/가전	114000	https://live.ecomm-data.com/report/hsshow/d9229edbb058a9d34d65e874c519aac5	https://www.shoppingntmall.com/display/goods/28064206
KT알파쇼핑	20260619	01:37	02:38	61	트렉스타_팬츠(나일론)	스포츠	트렉스타_팬츠(나일론)	단순	01:37	02:38	61	24954300		패션의류	69900	https://live.ecomm-data.com/report/hsshow/dfcf39a2086b974ed78da353286379e9	https://m.kshop.co.kr/display/product/8758566
신세계쇼핑	20260619	01:38	02:39	61	[26SS최신상] 블루핏 26SS 에어로 블라우스 3종	블루핏	[26SS최신상] 블루핏 26SS 에어로 블라우스 3종	단순	01:38	02:39	61	19942800		패션의류	69900	https://live.ecomm-data.com/report/hsshow/2f31fc474e907a2c2def0c2ebc6f306e	https://www.shinsegaetvshopping.com/display/detail/20071386
GS홈쇼핑 마이샵	20260619	01:39	01:44	5	헤르츠아뜰리에 오브제 탈취제 4P 구성	헤르츠아뜰리에	헤르츠아뜰리에 오브제 탈취제 4P 구성	단순	01:39	01:44	5	0		생활/건강	45900	https://live.ecomm-data.com/report/hsshow/27892184ad3b570adfaef9813df6b0f1	https://www.gsshop.com/prd/prd.gs?prdid=1122661464&brddate=20260712143700&pgmID=6742&ordChannel=WE&tveshop=Y
NS홈쇼핑 샵플러스	20260619	01:42	02:01	19	파나소닉1	파나소닉	파나소닉1	단순	01:42	02:01	19	1715700		생활/건강	122550	https://live.ecomm-data.com/report/hsshow/5808a9c7e6470e17d9f3d84ecfa91543	https://m.nsmall.com/goods/35753174
GS홈쇼핑 마이샵	20260619	01:44	01:50	6	아이다 V콜라겐 파워리프팅 마스크 기본 패키지	아이다	아이다 V콜라겐 파워리프팅 마스크 기본 패키지	단순	01:44	01:50	6	109000		화장품/미용	109000	https://live.ecomm-data.com/report/hsshow/18ec6aa87460b9b85d04b5c15ae65ce2	https://www.gsshop.com/prd/prd.gs?prdid=1122458140&brddate=20260619033700&pgmID=6737&ordChannel=WE&tveshop=Y
CJ온스타일 플러스	20260619	01:45	02:35	50	[최신상/앱2만][U.S POLO ASSN.] 26SS 썸머 프렌치린넨 블렌디드 반팔니트 3종 여성	26SS	[최신상/앱2만][U.S POLO ASSN.] 26SS 썸머 프렌치린넨 블렌디드 반팔니트 3종 여성	복합	01:45	02:35	50	14190000		패션의류	109000	https://live.ecomm-data.com/report/hsshow/4b4799491277545c9937c00e890d6679	https://display.cjonstyle.com/p/item/2079048686
GS홈쇼핑 마이샵	20260619	01:50	01:55	5	화이트샌즈 양우산 2종 세트(플라워+레오파드)	화이트샌즈	화이트샌즈 양우산 2종 세트(플라워+레오파드)	단순	01:50	01:55	5	139800		패션잡화	69900	https://live.ecomm-data.com/report/hsshow/d792d990f4f2d58f27bb55bbbdde9545	https://www.gsshop.com/prd/prd.gs?prdid=1124169275&brddate=20260620014400&pgmID=6736&ordChannel=WE&tveshop=Y
GS홈쇼핑 마이샵	20260619	01:55	02:00	5	모르간 26SS 플루이드 밴딩팬츠 3종	모르간	모르간 26SS 플루이드 밴딩팬츠 3종	단순	01:55	02:00	5	0		패션의류	89900	https://live.ecomm-data.com/report/hsshow/b21b4e17e1261cb0a48c8a5d76ba261d	https://www.gsshop.com/prd/prd.gs?prdid=1105961989&brddate=20260713213800&pgmID=13307&ordChannel=WE&tveshop=Y
현대홈쇼핑 플러스샵	20260619	02:00	03:00	60	레드캠프 26SS 여성 스트레치 냉감 팬츠 3종	레드캠프	레드캠프 26SS 여성 스트레치 냉감 팬츠 3종	단순	02:00	03:00	60	11381000		스포츠/레저	59900	https://live.ecomm-data.com/report/hsshow/1f44d43a9bf0ea0166eaf7c34d471b0a	https://www.hmall.com/md/pda/itemPtc?slitmCd=2249526427
GS홈쇼핑	20260619	02:00	02:30	30	분트로이 26SS 쿨플렉스 시어서커 팬츠 2종[런칭 가격 79,900원]	분트로이	분트로이 26SS 쿨플렉스 시어서커 팬츠 2종[런칭 가격 79,900원]	단순	02:00	02:30	30	17071400		패션의류	59900	https://live.ecomm-data.com/report/hsshow/486441c47873b413c0ee8b32ac28afeb	https://www.gsshop.com/prd/prd.gs?prdid=1104945913&brddate=20260619020000&pgmID=9613&ordChannel=WE&tveshop=Y
롯데홈쇼핑	20260619	02:00	02:30	30	[SK+도트 SS]듀라론 쿨 냉감 패드 1장 + 도트화이트 냉감패드 SS 1장+  베개커버 2장	듀라론	[SK+도트 SS]듀라론 쿨 냉감 패드 1장 + 도트화이트 냉감패드 SS 1장+  베개커버 2장	단순	02:00	02:30	30	4444000		가구/인테리어	139000	https://live.ecomm-data.com/report/hsshow/67b6c61ce53c311766a095a94e2c510c	https://www.lotteimall.com/goods/viewGoodsDetail.lotte?goods_no=12907465
GS홈쇼핑 마이샵	20260619	02:00	02:05	5	도투락 프리메로 야생 빌베리 퓨레 100% 8박스+4박스(방송에서만) 총 12박스 (1박스 10포)	도투락	도투락 프리메로 야생 빌베리 퓨레 100% 8박스+4박스(방송에서만) 총 12박스 (1박스 10포)	단순	02:00	02:05	5	198000		식품	198000	https://live.ecomm-data.com/report/hsshow/7739902f0780d75f7aeb59024045aad6	https://www.gsshop.com/prd/prd.gs?prdid=1122762206&brddate=20260621042800&pgmID=13352&ordChannel=WE&tveshop=Y
NS홈쇼핑	20260619	02:00	03:01	61	히트상품 앵콜방송 2부	히트상품	히트상품 앵콜방송 2부	복합	02:00	03:01	61	16266600		식품	69900	https://live.ecomm-data.com/report/hsshow/7a5909a473ef1648f474cd04233ca227	https://m.nsmall.com/goods/35978490
NS홈쇼핑 샵플러스	20260619	02:00	02:41	41	파나소닉2	파나소닉	파나소닉2	단순	02:00	02:41	41	2848650		생활/건강	122550	https://live.ecomm-data.com/report/hsshow/a20e0754f8950ee5ea2c290797aa6729	https://m.nsmall.com/goods/35753174
현대홈쇼핑	20260619	02:00	02:41	41	알레보 브리앙 스텐304 대용량 밀폐용기 담금패키지	알레보	알레보 브리앙 스텐304 대용량 밀폐용기 담금패키지	단순	02:00	02:41	41	25026000		생활/건강	129000	https://live.ecomm-data.com/report/hsshow/ca0a3430ea8ef1194b320c896ec65346	https://www.hmall.com/md/pda/itemPtc?slitmCd=2249505990
롯데원티비	20260619	02:00	02:05	5	[키친스토리] 빅마마 이혜정의 진 소갈비살 8팩 (팩당 150g, 총 1.2kg)	빅마마	[키친스토리] 빅마마 이혜정의 진 소갈비살 8팩 (팩당 150g, 총 1.2kg)	단순	02:00	02:05	5	79900		식품	79900	https://live.ecomm-data.com/report/hsshow/cb9273ac3306b6b5a9bd4c2fe7047321	https://www.lotteimall.com/goods/viewGoodsDetail.lotte?goods_no=12910469
홈앤쇼핑	20260619	02:00	03:05	65	(방송에서만10%앱할인)[엘렌느] 26SS 썸머 아사코튼100 로맨틱 블라우스 3종	26SS	(방송에서만10%앱할인)[엘렌느] 26SS 썸머 아사코튼100 로맨틱 블라우스 3종	단순	02:00	03:05	65	37794800		패션의류	77000	https://live.ecomm-data.com/report/hsshow/f4d8c13d2667a1a9d4021b29d9104127	http://www.hnsmall.com/display/goods.do?goods_code=80225504
CJ온스타일	20260619	02:00	03:00	60	[CJ단독/우주최저가/전체매진신화] EOA 풀텐자 + 부스팅 젤 2개 + 포토리뷰시 부스팅 젤 1개	EOA	[CJ단독/우주최저가/전체매진신화] EOA 풀텐자 + 부스팅 젤 2개 + 포토리뷰시 부스팅 젤 1개	단순	02:00	03:00	60	19065000		화장품/미용	449000	https://live.ecomm-data.com/report/hsshow/fcf7898d81cc50d7f1fd15e8fd33fecd	https://display.cjonstyle.com/p/item/2083415532
공영쇼핑	20260619	02:00	02:50	50	에버홈 오감 써큘레이터 1+1세트	에버홈	에버홈 오감 써큘레이터 1+1세트	단순	02:00	02:50	50	10002000		생활/건강	0	https://live.ecomm-data.com/report/hsshow/fe1b630bfb93d414ca83bf48198c4750	https://www.gongyoungshop.kr/goods/selectGoodsDetail.do?prdId=11938765
GS홈쇼핑 마이샵	20260619	02:05	02:10	5	아치솔 기능성 슬리퍼	아치솔	아치솔 기능성 슬리퍼	단순	02:05	02:10	5	39900		생활/건강	39900	https://live.ecomm-data.com/report/hsshow/51df89e44cf013e156f15eda0847e6d4	https://www.gsshop.com/prd/prd.gs?prdid=1121279818&brddate=20260628035300&pgmID=6742&ordChannel=WE&tveshop=Y
롯데원티비	20260619	02:05	02:10	5	[비버리힐스폴로클럽] ○비버리힐스폴로클럽 26SS 여성 냉감 베이스레이어 5종	○비버리힐스폴로클럽	[비버리힐스폴로클럽] ○비버리힐스폴로클럽 26SS 여성 냉감 베이스레이어 5종	단순	02:05	02:10	5	0		패션의류	69900	https://live.ecomm-data.com/report/hsshow/793ea332b680a2befe0956190ddfa66c	https://www.lotteimall.com/goods/viewGoodsDetail.lotte?goods_no=12908724
GS홈쇼핑 마이샵	20260619	02:10	02:31	21	신의주 순대국 10팩 (오리지널 얼큰한맛 600g x 5팩 + 담백한맛 600g x 5팩) + 방송에서만 찰순대 1팩 더	신의주	신의주 순대국 10팩 (오리지널 얼큰한맛 600g x 5팩 + 담백한맛 600g x 5팩) + 방송에서만 찰순대 1팩 더	단순	02:10	02:31	21	1497500		식품	59900	https://live.ecomm-data.com/report/hsshow/ec17e707dadf4a31819ae256ea931d06	https://www.gsshop.com/prd/prd.gs?prdid=1101572788&brddate=20260626021000&pgmID=6997&ordChannel=WE&tveshop=Y
롯데원티비	20260619	02:10	02:15	5	[키친스토리] 빅마마 이혜정의 진 소갈비살 8팩 (팩당 150g, 총 1.2kg) (2)	빅마마	[키친스토리] 빅마마 이혜정의 진 소갈비살 8팩 (팩당 150g, 총 1.2kg) (2)	단순	02:10	02:15	5	0		식품	79900	https://live.ecomm-data.com/report/hsshow/f6dad88ffa481c63c92533105f0cf078	https://www.lotteimall.com/goods/viewGoodsDetail.lotte?goods_no=12910470
SK스토아	20260619	02:11	02:51	40	(방송에서만)라포레 글라스팝 용기 풀세트(밥용기 12개+ 유리찜기 1개)	라포레	(방송에서만)라포레 글라스팝 용기 풀세트(밥용기 12개+ 유리찜기 1개)	단순	02:11	02:51	40	9967200		생활/건강	59800	https://live.ecomm-data.com/report/hsshow/9608994097e9bc5ba763a1a9d64ea355	https://www.skstoa.com/display/goods/63673225
롯데원티비	20260619	02:15	02:20	5	[비버리힐스폴로클럽] (A)비버리힐스폴로클럽 26SS 여성 냉감 베이스레이어 5종	비버리힐스폴로클럽	[비버리힐스폴로클럽] (A)비버리힐스폴로클럽 26SS 여성 냉감 베이스레이어 5종	단순	02:15	02:20	5	0		패션의류	69900	https://live.ecomm-data.com/report/hsshow/a2a687e7e9f7be497534170fa49a82ae	https://www.lotteimall.com/goods/viewGoodsDetail.lotte?goods_no=12908750
롯데원티비	20260619	02:20	02:25	5	[키친스토리] 빅마마 이혜정의 진 소갈비살 8팩 (팩당 150g, 총 1.2kg) (3)	빅마마	[키친스토리] 빅마마 이혜정의 진 소갈비살 8팩 (팩당 150g, 총 1.2kg) (3)	단순	02:20	02:25	5	0		식품	79900	https://live.ecomm-data.com/report/hsshow/0de1ff0b9658412ebc08f12e7fad802f	https://www.lotteimall.com/goods/viewGoodsDetail.lotte?goods_no=12910471
롯데원티비	20260619	02:25	02:30	5	[비버리힐스폴로클럽] (B)비버리힐스폴로클럽 26SS 여성 냉감 베이스레이어 5종	비버리힐스폴로클럽	[비버리힐스폴로클럽] (B)비버리힐스폴로클럽 26SS 여성 냉감 베이스레이어 5종	단순	02:25	02:30	5	0		패션의류	69900	https://live.ecomm-data.com/report/hsshow/737efe0ff1f0d3336a356839f19d00e1	https://www.lotteimall.com/goods/viewGoodsDetail.lotte?goods_no=12908751
GS홈쇼핑	20260619	02:30	03:01	31	쏘내추럴 26SS 프렌치 린넨 와이드 팬츠 2종 [런칭 가격 79,900원]	쏘내추럴	쏘내추럴 26SS 프렌치 린넨 와이드 팬츠 2종 [런칭 가격 79,900원]	단순	02:30	03:01	31	28563800		패션의류	49900	https://live.ecomm-data.com/report/hsshow/6afab78691e06d509c98fc7d8ec4b7b9	https://www.gsshop.com/prd/prd.gs?prdid=1105405439&brddate=20260710113500&pgmID=13392&ordChannel=WE&tveshop=Y
롯데원티비	20260619	02:30	02:35	5	[키친스토리] 빅마마 이혜정의 진 소갈비살 8팩 (팩당 150g, 총 1.2kg)	빅마마	[키친스토리] 빅마마 이혜정의 진 소갈비살 8팩 (팩당 150g, 총 1.2kg)	단순	02:30	02:35	5	79900		식품	79900	https://live.ecomm-data.com/report/hsshow/ad15c0065206cd3efd9e0fd90bcf7bd0	https://www.lotteimall.com/goods/viewGoodsDetail.lotte?goods_no=12910469
롯데홈쇼핑	20260619	02:30	03:01	31	[상]쿨링 바디 몬스터겔 총 350ml	쿨링	[상]쿨링 바디 몬스터겔 총 350ml	단순	02:30	03:01	31	1017000		화장품/미용	67800	https://live.ecomm-data.com/report/hsshow/d12a0850f87120795baa7cb414037b03	https://www.lotteimall.com/goods/viewGoodsDetail.lotte?goods_no=12895889
쇼핑엔티	20260619	02:31	03:32	61	[방송에서만!]라오메뜨 전설의 패치 프리미엄 혼합 440매	라오메뜨	[방송에서만!]라오메뜨 전설의 패치 프리미엄 혼합 440매	단순	02:31	03:32	61	6836300		생활/건강	49900	https://live.ecomm-data.com/report/hsshow/135e4522f9050b230fc1036aeede2a73	https://www.shoppingntmall.com/display/goods/26547682
GS홈쇼핑 마이샵	20260619	02:31	02:36	5	헤르츠아뜰리에 오브제 탈취제 4P 구성	헤르츠아뜰리에	헤르츠아뜰리에 오브제 탈취제 4P 구성	단순	02:31	02:36	5	111700		생활/건강	65800	https://live.ecomm-data.com/report/hsshow/1834885b2d47f2fcb44171b76fa574c8	https://www.gsshop.com/prd/prd.gs?prdid=1122661220&brddate=20260712143700&pgmID=6742&ordChannel=WE&tveshop=Y
CJ온스타일 플러스	20260619	02:35	02:45	10	925실버 이태리 커팅로프체인 목걸이	925실버	925실버 이태리 커팅로프체인 목걸이	복합	02:35	02:45	10	3976000		패션잡화	329000	https://live.ecomm-data.com/report/hsshow/58bae23744405e6baba75c17ec8fd49e	https://display.cjonstyle.com/p/item/2086761426
롯데원티비	20260619	02:35	02:40	5	[비버리힐스폴로클럽] (C)비버리힐스폴로클럽 26SS 여성 냉감 베이스레이어 5종	비버리힐스폴로클럽	[비버리힐스폴로클럽] (C)비버리힐스폴로클럽 26SS 여성 냉감 베이스레이어 5종	단순	02:35	02:40	5	0		패션의류	69900	https://live.ecomm-data.com/report/hsshow/cb9839b022a3b2ecb742e9a598d08037	https://www.lotteimall.com/goods/viewGoodsDetail.lotte?goods_no=12908755
GS홈쇼핑 마이샵	20260619	02:36	02:41	5	아이다 V콜라겐 파워리프팅 마스크 기본 패키지	아이다	아이다 V콜라겐 파워리프팅 마스크 기본 패키지	단순	02:36	02:41	5	109000		화장품/미용	109000	https://live.ecomm-data.com/report/hsshow/0bef0b41b9884a89fb627ecd32e28d2a	https://www.gsshop.com/prd/prd.gs?prdid=1122458140&brddate=20260619033700&pgmID=6737&ordChannel=WE&tveshop=Y
KT알파쇼핑	20260619	02:38	03:43	65	테이핑테크_무릎보호대(7세대)	최신상	테이핑테크_무릎보호대(7세대)	단순	02:38	03:43	65	7281800		스포츠/레저	39800	https://live.ecomm-data.com/report/hsshow/be201717668358ebeffc55b8c317269f	https://m.kshop.co.kr/display/product/7914383
신세계쇼핑	20260619	02:38	03:39	61	(더블) 한일 미니멀 BLDC 팬 화이트+화이트 (BBF-BL12W) 인컴	한일	(더블) 한일 미니멀 BLDC 팬 화이트+화이트 (BBF-BL12W) 인컴	단순	02:38	03:39	61	12918000		디지털/가전	178000	https://live.ecomm-data.com/report/hsshow/f7d718435ba2179dada17ca842ab17a2	https://www.shinsegaetvshopping.com/display/detail/1001802077
현대홈쇼핑	20260619	02:40	03:21	41	(총 30L) 나에노 럭스클린 라일락 세탁세제 8통+섬유유연제 2통	나에노	(총 30L) 나에노 럭스클린 라일락 세탁세제 8통+섬유유연제 2통	단순	02:40	03:21	41	12886600		생활/건강	59800	https://live.ecomm-data.com/report/hsshow/7e86e7118915b6c68016a59b50eccfc2	https://www.hmall.com/md/pda/itemPtc?slitmCd=2247058413
NS홈쇼핑 샵플러스	20260619	02:40	03:23	43	못난이사과1	열매나무	못난이사과1	단순	02:40	03:23	43	4754100		생활/건강	29900	https://live.ecomm-data.com/report/hsshow/942e9e7a7307965f145a8da47aaca3b7	https://m.nsmall.com/goods/36015222
롯데원티비	20260619	02:40	02:45	5	[키친스토리] 빅마마 이혜정의 진 소갈비살 8팩 (팩당 150g, 총 1.2kg) (2)	빅마마	[키친스토리] 빅마마 이혜정의 진 소갈비살 8팩 (팩당 150g, 총 1.2kg) (2)	단순	02:40	02:45	5	0		식품	79900	https://live.ecomm-data.com/report/hsshow/fa718fb2daea48ac22f8e25342945c78	https://www.lotteimall.com/goods/viewGoodsDetail.lotte?goods_no=12910470
GS홈쇼핑 마이샵	20260619	02:41	02:46	5	피플오브더월드 26SS 시그니처 로고 포켓 셔츠 1종	피플오브더월드	피플오브더월드 26SS 시그니처 로고 포켓 셔츠 1종	단순	02:41	02:46	5	138000		패션의류	69000	https://live.ecomm-data.com/report/hsshow/ffc3592f503cda83d2f07b52989e0efd	https://www.gsshop.com/prd/prd.gs?prdid=1124425208&brddate=20260709223800&pgmID=12502&ordChannel=WE&tveshop=Y
CJ온스타일 플러스	20260619	02:45	02:55	10	멜라 비 토닝앰플메쉬쿠션 본품1+리필2	멜라	멜라 비 토닝앰플메쉬쿠션 본품1+리필2	단순	02:45	02:55	10	99000		화장품/미용	99000	https://live.ecomm-data.com/report/hsshow/462294edebb9199cc45fd0016883893d	https://display.cjonstyle.com/p/item/2086284000
롯데원티비	20260619	02:45	02:51	6	[비버리힐스폴로클럽] (D)비버리힐스폴로클럽 26SS 여성 냉감 베이스레이어 5종	비버리힐스폴로클럽	[비버리힐스폴로클럽] (D)비버리힐스폴로클럽 26SS 여성 냉감 베이스레이어 5종	단순	02:45	02:51	6	0		패션의류	69900	https://live.ecomm-data.com/report/hsshow/53caefe14cd49370b98ac0f2362c0ef5	https://www.lotteimall.com/goods/viewGoodsDetail.lotte?goods_no=12908756
GS홈쇼핑 마이샵	20260619	02:46	02:52	6	험머 26SS 남성 시어서커 셋업 3종	험머	험머 26SS 남성 시어서커 셋업 3종	단순	02:46	02:52	6	59000		스포츠/레저	59000	https://live.ecomm-data.com/report/hsshow/2ad0557c4ccda198c9a24f009eab0314	https://www.gsshop.com/prd/prd.gs?prdid=1123926387&brddate=20260623035300&pgmID=12502&ordChannel=WE&tveshop=Y
